star_player,player1_archetype,player2_archetype,player3_archetype,player4_archetype,offensive_rating,defensive_rating,net_rating,min_sum
Devin Booker,Movement Shooter,Post Scorer,Pure Point Guard,Shot Creator Guard,119.20506329113924,100.71772151898735,18.4873417721519,237.0
Devin Booker,Post Scorer,Shot Creator Guard,Stretch Big,Wing Shot Creator,105.7,116.89872881355932,-11.198728813559322,236.0
Devin Booker,3&D,Movement Shooter,Movement Shooter,Rim Runner/Protector,107.98908296943232,111.03056768558952,-3.020960698689957,229.0
Devin Booker,3&D,All Around Guard,Post Scorer,Rim Runner/Protector,94.20639269406394,100.03013698630136,-5.823744292237444,219.0
Devin Booker,Post Scorer,Post Scorer,Pure Point Guard,Rim Runner/Protector,114.5578947368421,104.00287081339712,10.555023923444976,209.0
Devin Booker,Movement Shooter,Movement Shooter,Post Scorer,Shot Creator Guard,118.95049019607843,107.83823529411765,11.112254901960782,204.0
Devin Booker,Movement Shooter,Post Scorer,Shot Creator Guard,Stretch Big,117.25763546798031,109.57142857142857,7.702955665024631,203.0
Devin Booker,3&D,All Around Guard,Movement Shooter,Stretch Big,113.33564356435643,105.48811881188118,7.847524752475247,202.0
Devin Booker,3&D,Post Scorer,Shot Creator Guard,Wing Shot Creator,106.9141304347826,101.78097826086957,5.121739130434783,184.0
Devin Booker,3&D,Movement Shooter,Post Scorer,Wing Shot Creator,124.30164835164835,114.63791208791208,9.696703296703298,182.0
Devin Booker,Movement Shooter,Rim Runner/Protector,Wing Shot Creator,Wing Shot Creator,109.97457627118644,111.16610169491526,-1.189265536723164,177.0
Devin Booker,All Around Guard,Post Scorer,Post Scorer,Rim Runner/Protector,105.19226190476192,101.91607142857144,3.2505952380952383,168.0
Devin Booker,3&D,Rim Runner/Protector,Wing Shot Creator,Wing Shot Creator,106.5951219512195,106.9859756097561,-0.3640243902439027,164.0
Devin Booker,3&D,All Around Big,Movement Shooter,Wing Shot Creator,123.14444444444443,105.93024691358025,17.21111111111111,162.0
Devin Booker,All Around Big,Movement Shooter,Movement Shooter,Wing Shot Creator,111.09375,115.31875,-4.225,160.0
Devin Booker,Post Scorer,Pure Point Guard,Stretch Big,Wing Shot Creator,100.54807692307692,117.24102564102563,-16.692948717948717,156.0
Devin Booker,Post Scorer,Pure Point Guard,Shot Creator Guard,Stretch Big,100.40457516339869,105.51699346405229,-5.109150326797384,153.0
Devin Booker,All Around Guard,Shot Creator Guard,Stretch Big,Wing Shot Creator,97.93133333333334,109.74266666666668,-11.811333333333332,150.0
Devin Booker,Post Scorer,Pure Point Guard,Shot Creator Guard,Wing Shot Creator,94.06783216783218,108.84825174825174,-14.77692307692308,143.0
Devin Booker,Movement Shooter,Movement Shooter,Post Scorer,Pure Point Guard,117.5,101.0,16.5,142.0
Devin Booker,3&D,Glue guy,Post Scorer,Shot Creator Guard,114.25251798561152,109.98345323741007,4.26906474820144,139.0
Devin Booker,All Around Guard,Movement Shooter,Movement Shooter,Post Scorer,114.49851851851852,106.00666666666667,8.517777777777779,135.0
Devin Booker,3&D,All Around Guard,Rim Runner/Protector,Shot Creator Guard,99.19029850746269,92.52014925373135,6.65,134.0
Devin Booker,3&D,Pure Point Guard,Rim Runner/Protector,Shot Creator Guard,99.66615384615385,115.32846153846153,-15.633076923076922,130.0
Devin Booker,All Around Guard,Movement Shooter,Movement Shooter,Stretch Big,118.81680672268908,102.95546218487395,15.861344537815125,119.0
Devin Booker,All Around Guard,Movement Shooter,Post Scorer,Pure Point Guard,99.16694915254237,108.34915254237289,-9.172033898305086,118.0
Devin Booker,3&D,All Around Guard,Glue guy,Post Scorer,105.47692307692307,106.73418803418805,-1.2572649572649566,117.0
Devin Booker,Pure Point Guard,Rim Runner/Protector,Stretch Big,Wing Shot Creator,106.27758620689656,104.66896551724139,1.6482758620689664,116.0
Devin Booker,All Around Big,Movement Shooter,Pure Point Guard,Wing Shot Creator,116.6263157894737,101.03421052631579,15.614912280701756,114.0
Devin Booker,3&D,Movement Shooter,Shot Creator Guard,Stretch Big,110.86666666666667,94.89369369369368,15.988288288288288,111.0
Devin Booker,3&D,3&D,Movement Shooter,Rim Runner/Protector,121.53211009174312,111.9376146788991,9.594495412844038,109.0
Devin Booker,Pure Point Guard,Rim Runner/Protector,Shot Creator Guard,Stretch Big,89.40934579439254,109.03738317757009,-19.628971962616824,107.0
Devin Booker,Post Scorer,Pure Point Guard,Rim Runner/Protector,Shot Creator Guard,101.04433962264152,100.22547169811321,0.8207547169811321,106.0
Devin Booker,Movement Shooter,Movement Shooter,Rim Runner/Protector,Wing Shot Creator,101.61538461538461,121.89326923076922,-20.271153846153844,104.0
Devin Booker,3&D,Movement Shooter,Wing Shot Creator,Wing Shot Creator,109.50485436893204,117.38932038834952,-7.884466019417476,103.0
Devin Booker,All Around Guard,Movement Shooter,Post Scorer,Wing Shot Creator,102.20495049504952,98.68316831683168,3.5168316831683173,101.0
Devin Booker,3&D,Post Scorer,Pure Point Guard,Shot Creator Guard,111.51212121212122,120.19090909090909,-8.67878787878788,99.0
Devin Booker,Glue guy,Post Scorer,Rim Runner/Protector,Shot Creator Guard,99.34536082474227,105.80824742268041,-6.462886597938145,97.0
Devin Booker,Movement Shooter,Movement Shooter,Wing Shot Creator,Wing Shot Creator,125.15578947368421,111.14105263157894,14.014736842105265,95.0
Devin Booker,All Around Guard,Movement Shooter,Post Scorer,Shot Creator Guard,109.03296703296704,108.5945054945055,0.43846153846153757,91.0
Devin Booker,Movement Shooter,Pure Point Guard,Stretch Big,Wing Shot Creator,125.07912087912086,114.93076923076924,10.087912087912088,91.0
Devin Booker,All Around Guard,Post Scorer,Shot Creator Guard,Wing Shot Creator,121.59444444444445,111.62666666666667,9.958888888888888,90.0
Devin Booker,All Around Guard,Post Scorer,Pure Point Guard,Wing Shot Creator,101.24651162790697,112.79069767441861,-11.534883720930232,86.0
Devin Booker,3&D,3&D,Post Scorer,Wing Shot Creator,104.55061728395061,99.0246913580247,5.525925925925926,81.0
Devin Booker,All Around Guard,Movement Shooter,Shot Creator Guard,Stretch Big,108.45679012345678,123.98641975308641,-15.544444444444446,81.0
Devin Booker,Movement Shooter,Post Scorer,Shot Creator Guard,Wing Shot Creator,98.7051282051282,115.4423076923077,-16.778205128205126,78.0
Devin Booker,Movement Shooter,Pure Point Guard,Shot Creator Guard,Stretch Big,108.08076923076922,94.61923076923075,13.442307692307692,78.0
Devin Booker,Rim Runner/Protector,Stretch Big,Wing Shot Creator,Wing Shot Creator,117.60909090909091,121.16363636363637,-3.554545454545455,77.0
Devin Booker,All Around Guard,Post Scorer,Rim Runner/Protector,Stretch Big,112.41600000000001,115.456,-2.9946666666666655,75.0
Devin Booker,All Around Guard,Movement Shooter,Stretch Big,Wing Shot Creator,106.00810810810812,105.1554054054054,0.8445945945945939,74.0
Devin Booker,3&D,Post Scorer,Post Scorer,Shot Creator Guard,116.34788732394367,109.26901408450703,7.07887323943662,71.0
Devin Booker,Post Scorer,Post Scorer,Post Scorer,Pure Point Guard,91.2,114.8,-23.6,71.0
Devin Booker,All Around Guard,Pure Point Guard,Rim Runner/Protector,Stretch Big,107.94857142857143,111.17714285714285,-3.2285714285714295,70.0
Devin Booker,Glue guy,Post Scorer,Shot Creator Guard,Shot Creator Guard,114.7,105.2,9.4,69.0
Devin Booker,Movement Shooter,Post Scorer,Stretch Big,Wing Shot Creator,106.94492753623189,109.25652173913045,-2.3115942028985503,69.0
Devin Booker,Movement Shooter,Rim Runner/Protector,Stretch Big,Wing Shot Creator,129.81044776119404,128.73432835820896,1.076119402985075,67.0
Devin Booker,3&D,3&D,All Around Guard,Rim Runner/Protector,104.89692307692307,97.57692307692308,7.316923076923076,65.0
Devin Booker,All Around Guard,Rim Runner/Protector,Shot Creator Guard,Stretch Big,94.83846153846154,103.48153846153846,-8.695384615384617,65.0
Devin Booker,3&D,All Around Guard,Post Scorer,Shot Creator Guard,99.16507936507936,118.13333333333333,-18.957142857142856,63.0
Devin Booker,All Around Guard,Rim Runner/Protector,Shot Creator Guard,Wing Shot Creator,106.71290322580644,111.88387096774194,-5.16774193548387,62.0
Devin Booker,3&D,3&D,All Around Big,Movement Shooter,98.41803278688525,126.39180327868851,-27.93934426229508,61.0
Devin Booker,All Around Big,All Around Guard,Movement Shooter,Wing Shot Creator,118.82131147540983,106.29508196721314,12.539344262295083,61.0
Devin Booker,3&D,3&D,Pure Point Guard,Rim Runner/Protector,116.53666666666668,123.25,-6.783333333333335,60.0
Devin Booker,Pure Point Guard,Rim Runner/Protector,Shot Creator Guard,Wing Shot Creator,115.67241379310344,112.35689655172415,3.3293103448275865,58.0
Devin Booker,3&D,All Around Guard,Post Scorer,Pure Point Guard,112.95614035087719,95.17894736842106,17.76842105263158,57.0
Devin Booker,3&D,Movement Shooter,Rim Runner/Protector,Shot Creator Guard,106.39649122807018,110.96666666666667,-4.5701754385964914,57.0
Devin Booker,3&D,Post Scorer,Shot Creator Guard,Stretch Big,94.64736842105262,103.11578947368422,-8.41578947368421,57.0
Devin Booker,All Around Guard,Movement Shooter,Rim Runner/Protector,Wing Shot Creator,135.5490909090909,122.34363636363636,13.214545454545453,55.0
Devin Booker,3&D,Glue guy,Movement Shooter,Post Scorer,118.75185185185184,113.71481481481482,5.02962962962963,54.0
Devin Booker,Movement Shooter,Pure Point Guard,Shot Creator Guard,Wing Shot Creator,122.25,105.85000000000001,16.400000000000002,52.0
Devin Booker,All Around Guard,Movement Shooter,Pure Point Guard,Rim Runner/Protector,107.47058823529412,102.74313725490195,4.715686274509804,51.0
Devin Booker,3&D,3&D,Rim Runner/Protector,Wing Shot Creator,84.83200000000001,138.744,-53.912,50.0
Devin Booker,Post Scorer,Post Scorer,Pure Point Guard,Stretch Big,94.50400000000002,105.0,-10.496000000000002,50.0
Devin Booker,All Around Guard,Post Scorer,Rim Runner/Protector,Shot Creator Guard,90.82448979591835,116.04693877551021,-25.2,49.0
Devin Booker,3&D,Post Scorer,Pure Point Guard,Stretch Big,84.70416666666667,115.38749999999999,-30.625,48.0
Devin Booker,3&D,All Around Guard,Post Scorer,Post Scorer,85.78478260869566,72.55652173913045,13.243478260869566,46.0
Devin Booker,3&D,Movement Shooter,Movement Shooter,Wing Shot Creator,128.78863636363636,102.98636363636363,25.80909090909091,44.0
Devin Booker,Post Scorer,Rim Runner/Protector,Shot Creator Guard,Stretch Big,136.2674418604651,112.10232558139536,24.165116279069764,43.0
Devin Booker,All Around Guard,Pure Point Guard,Rim Runner/Protector,Wing Shot Creator,97.19761904761904,96.61666666666667,0.5952380952380952,42.0
Devin Booker,3&D,All Around Guard,All Around Guard,Post Scorer,110.00731707317074,101.55365853658536,8.453658536585365,41.0
Devin Booker,3&D,All Around Guard,Pure Point Guard,Rim Runner/Protector,108.71000000000001,118.88499999999999,-10.175,40.0
Devin Booker,3&D,Movement Shooter,Stretch Big,Wing Shot Creator,118.27692307692308,99.73333333333333,18.54358974358974,39.0
Devin Booker,3&D,All Around Guard,All Around Guard,Rim Runner/Protector,136.04864864864865,110.52162162162162,25.4972972972973,37.0
Devin Booker,All Around Guard,All Around Guard,Movement Shooter,Post Scorer,119.6,113.78918918918919,5.837837837837839,37.0
Devin Booker,All Around Guard,Post Scorer,Pure Point Guard,Rim Runner/Protector,108.71351351351352,118.54864864864865,-9.835135135135134,37.0
Devin Booker,Movement Shooter,Movement Shooter,Stretch Big,Wing Shot Creator,104.86756756756758,112.83513513513512,-7.967567567567568,37.0
Devin Booker,3&D,Movement Shooter,Post Scorer,Pure Point Guard,102.16944444444444,100.89722222222223,1.2444444444444447,36.0
Devin Booker,All Around Guard,Movement Shooter,Post Scorer,Stretch Big,103.38611111111112,124.82500000000002,-21.438888888888886,36.0
Devin Booker,Post Scorer,Rim Runner/Protector,Shot Creator Guard,Shot Creator Guard,77.13333333333334,130.21666666666667,-53.083333333333336,36.0
Devin Booker,3&D,Shot Creator Guard,Stretch Big,Wing Shot Creator,108.31428571428572,129.4857142857143,-21.085714285714285,35.0
Devin Booker,All Around Guard,Movement Shooter,Pure Point Guard,Wing Shot Creator,126.36285714285714,127.39142857142856,-1.0285714285714287,35.0
Devin Booker,3&D,Post Scorer,Shot Creator Guard,Shot Creator Guard,99.91764705882352,110.50588235294117,-10.588235294117647,34.0
Devin Booker,All Around Guard,Glue guy,Rim Runner/Protector,Stretch Big,111.88235294117646,112.84117647058824,-0.9588235294117645,34.0
Devin Booker,All Around Guard,Movement Shooter,Rim Runner/Protector,Shot Creator Guard,79.47941176470589,108.1029411764706,-28.658823529411766,34.0
Devin Booker,All Around Guard,Movement Shooter,Shot Creator Guard,Wing Shot Creator,102.80882352941177,105.62058823529412,-2.8117647058823536,34.0
Devin Booker,Post Scorer,Post Scorer,Rim Runner/Protector,Shot Creator Guard,105.6,104.3,1.3,34.0
Devin Booker,3&D,3&D,All Around Guard,Post Scorer,103.16969696969697,107.03939393939393,-3.869696969696969,33.0
Devin Booker,3&D,All Around Big,All Around Guard,Pure Point Guard,95.58181818181818,84.66363636363636,10.99090909090909,33.0
Devin Booker,All Around Big,Glue guy,Movement Shooter,Pure Point Guard,123.60000000000001,114.66666666666667,8.933333333333334,33.0
Devin Booker,All Around Guard,Movement Shooter,Movement Shooter,Rim Runner/Protector,125.55624999999999,114.671875,10.884375000000002,32.0
Devin Booker,Movement Shooter,Movement Shooter,Post Scorer,Stretch Big,136.234375,102.25312500000001,33.93125,32.0
Devin Booker,All Around Guard,Post Scorer,Shot Creator Guard,Stretch Big,125.95483870967743,101.81290322580645,24.174193548387098,31.0
Devin Booker,Glue guy,Movement Shooter,Movement Shooter,Stretch Big,109.35806451612905,110.00322580645162,-0.6451612903225806,31.0
Devin Booker,Movement Shooter,Movement Shooter,Movement Shooter,Wing Shot Creator,109.9,85.7,24.1,31.0
Devin Booker,All Around Big,All Around Guard,Stretch Big,Wing Shot Creator,150.8,108.1,42.8,30.0
Devin Booker,All Around Guard,Movement Shooter,Pure Point Guard,Stretch Big,123.0,104.7,18.3,30.0
Devin Booker,Movement Shooter,Pure Point Guard,Rim Runner/Protector,Shot Creator Guard,100.0,124.3,-24.3,30.0
Devin Booker,3&D,Pure Point Guard,Rim Runner/Protector,Stretch Big,122.32500000000002,114.00714285714285,8.292857142857141,28.0
Devin Booker,All Around Big,Movement Shooter,Stretch Big,Wing Shot Creator,101.41428571428571,90.20357142857142,11.210714285714285,28.0
Devin Booker,All Around Guard,All Around Guard,Rim Runner/Protector,Wing Shot Creator,110.95357142857142,97.93214285714286,13.0,28.0
Devin Booker,3&D,Pure Point Guard,Stretch Big,Wing Shot Creator,89.71111111111111,116.45555555555556,-26.76666666666667,27.0
Devin Booker,All Around Guard,All Around Guard,Movement Shooter,Stretch Big,108.62222222222223,112.22222222222223,-3.6703703703703714,27.0
Devin Booker,All Around Guard,Glue guy,Post Scorer,Rim Runner/Protector,95.35555555555555,92.89259259259259,2.4629629629629615,27.0
Devin Booker,Pure Point Guard,Rim Runner/Protector,Stretch Big,Stretch Big,111.28148148148148,109.94814814814815,1.3333333333333333,27.0
Devin Booker,All Around Guard,Movement Shooter,Rim Runner/Protector,Stretch Big,132.57692307692307,118.91153846153846,13.650000000000002,26.0
Devin Booker,Glue guy,Movement Shooter,Post Scorer,Wing Shot Creator,129.08461538461538,124.36153846153846,4.723076923076923,26.0
Devin Booker,3&D,All Around Guard,Glue guy,Rim Runner/Protector,70.384,112.10799999999999,-41.75200000000001,25.0
Devin Booker,All Around Big,Glue guy,Pure Point Guard,Stretch Big,109.46,133.88,-24.42,25.0
Devin Booker,All Around Guard,Post Scorer,Pure Point Guard,Stretch Big,96.444,97.248,-0.8039999999999975,25.0
Devin Booker,Movement Shooter,Post Scorer,Rim Runner/Protector,Shot Creator Guard,85.5,122.17200000000001,-36.70399999999999,25.0
Devin Booker,Post Scorer,Rim Runner/Protector,Shot Creator Guard,Wing Shot Creator,127.228,94.36399999999999,32.864,25.0
Devin Booker,All Around Guard,Rim Runner/Protector,Shot Creator Guard,Shot Creator Guard,93.3,154.91666666666666,-61.61666666666667,24.0
Devin Booker,Post Scorer,Pure Point Guard,Rim Runner/Protector,Wing Shot Creator,118.92916666666667,113.67500000000001,5.2208333333333306,24.0
Devin Booker,All Around Guard,All Around Guard,Movement Shooter,Rim Runner/Protector,127.56956521739131,106.45652173913044,21.143478260869564,23.0
Devin Booker,Glue guy,Movement Shooter,Movement Shooter,Post Scorer,106.4,91.7,14.7,23.0
Devin Booker,Movement Shooter,Post Scorer,Pure Point Guard,Rim Runner/Protector,108.72608695652173,114.95652173913044,-6.230434782608696,23.0
Devin Booker,3&D,Movement Shooter,Pure Point Guard,Wing Shot Creator,106.51363636363637,89.51818181818182,16.995454545454546,22.0
Devin Booker,3&D,Movement Shooter,Shot Creator Guard,Wing Shot Creator,101.65454545454546,91.28181818181817,10.372727272727271,22.0
Devin Booker,3&D,Rim Runner/Protector,Shot Creator Guard,Shot Creator Guard,136.5090909090909,125.5,11.009090909090908,22.0
Devin Booker,Glue guy,Post Scorer,Pure Point Guard,Rim Runner/Protector,93.18181818181819,101.13636363636364,-7.954545454545454,22.0
Devin Booker,Pure Point Guard,Rim Runner/Protector,Shot Creator Guard,Shot Creator Guard,116.77272727272727,130.70909090909092,-13.936363636363637,22.0
Devin Booker,3&D,3&D,Rim Runner/Protector,Shot Creator Guard,118.20000000000002,86.0,32.1,21.0
Devin Booker,3&D,Pure Point Guard,Rim Runner/Protector,Rim Runner/Protector,113.45714285714286,77.64285714285714,35.84285714285714,21.0
Devin Booker,Post Scorer,Pure Point Guard,Shot Creator Guard,Shot Creator Guard,130.04761904761904,134.42857142857142,-4.380952380952381,21.0
Devin Booker,Post Scorer,Shot Creator Guard,Shot Creator Guard,Wing Shot Creator,119.07142857142857,105.32857142857144,13.671428571428573,21.0
Devin Booker,3&D,3&D,Post Scorer,Pure Point Guard,111.73999999999998,99.02000000000001,12.720000000000002,20.0
Devin Booker,3&D,3&D,Post Scorer,Shot Creator Guard,112.19000000000001,84.32000000000001,27.870000000000005,20.0
Devin Booker,All Around Big,Glue guy,Movement Shooter,Wing Shot Creator,117.56000000000002,97.5,20.060000000000002,20.0
Devin Booker,All Around Big,Movement Shooter,Pure Point Guard,Stretch Big,100.9,93.9,7.0,20.0
Devin Booker,All Around Guard,All Around Guard,Movement Shooter,Wing Shot Creator,111.47999999999999,75.59,35.89,20.0
Devin Booker,Glue guy,Movement Shooter,Post Scorer,Pure Point Guard,133.70499999999998,116.755,16.985,20.0
Devin Booker,Glue guy,Post Scorer,Rim Runner/Protector,Stretch Big,105.51499999999999,104.155,1.36,20.0
Devin Booker,Movement Shooter,Movement Shooter,Rim Runner/Protector,Stretch Big,119.10999999999999,104.17999999999999,14.930000000000001,20.0
Devin Booker,Movement Shooter,Post Scorer,Post Scorer,Shot Creator Guard,71.51,126.26500000000001,-54.81999999999999,20.0
Devin Booker,3&D,Glue guy,Post Scorer,Rim Runner/Protector,79.86842105263158,123.2,-43.33157894736842,19.0
Devin Booker,All Around Guard,Movement Shooter,Stretch Big,Stretch Big,137.17894736842106,94.34210526315789,42.83684210526316,19.0
Devin Booker,All Around Guard,Post Scorer,Post Scorer,Stretch Big,89.72105263157894,134.91578947368419,-45.242105263157896,19.0
Devin Booker,All Around Guard,Pure Point Guard,Shot Creator Guard,Stretch Big,91.33157894736841,121.86842105263158,-30.536842105263162,19.0
Devin Booker,Pure Point Guard,Rim Runner/Protector,Rim Runner/Protector,Stretch Big,90.13157894736842,107.03684210526316,-16.905263157894737,19.0
Devin Booker,3&D,3&D,All Around Guard,Stretch Big,119.11111111111111,84.61666666666666,34.46111111111111,18.0
