PLAYER_ID,SEASON,AVG_SEC_PER_TOUCH,AVG_DRIB_PER_TOUCH,PTS_PER_TOUCH,PTS_PER_PAINT_TOUCH,touches_per_min,time_poss_per_min,front_ct_touches_per_min,paint_touch_share,post_touch_share,elbow_touch_share,DRIVE_FG_PCT,drives_per_min,drive_pts_per_drive,drive_ast_rate,drive_tov_rate,drive_pf_rate,AVG_SPEED,AVG_SPEED_OFF,AVG_SPEED_DEF,dist_miles_per_48min,dist_miles_off_per_48min,dist_miles_def_per_48min,AST_TO_PASS_PCT,passes_per_min,ast_per_pass,secondary_ast_rate,potential_ast_rate,CATCH_SHOOT_FG_PCT,CATCH_SHOOT_FG3_PCT,CATCH_SHOOT_EFG_PCT,catch_fga_per_min,catch_fg3a_per_min,PULL_UP_FG_PCT,PULL_UP_FG3_PCT,PULL_UP_EFG_PCT,pullup_fga_per_min
203457,2018-19,1.48,0.39,0.23,0.89,1.55,0.04,0.7,0.2,0.01,0.1,0.56,0.02,0.95,0.0,0.11,0.21,4.24,4.52,4.0,3.854,1.752,1.752,0.04,1.18,0.04,0.01,0.08,0.37,0.0,0.37,0.04,0.0,0.39,0.0,0.39,0.01
201587,2018-19,2.24,1.45,0.21,0.86,1.4,0.05,0.98,0.03,0.01,0.01,0.53,0.1,0.52,0.08,0.08,0.04,4.33,4.57,4.09,3.669,1.987,1.682,0.1,1.06,0.1,0.01,0.18,0.41,0.39,0.59,0.1,0.09,0.39,0.38,0.47,0.07
203999,2018-19,2.33,1.13,0.21,0.85,2.99,0.12,1.78,0.07,0.08,0.07,0.54,0.12,0.62,0.1,0.09,0.07,3.95,4.28,3.6,3.374,1.84,1.534,0.1,2.28,0.1,0.01,0.16,0.36,0.32,0.48,0.12,0.09,0.36,0.14,0.38,0.04
202703,2018-19,1.74,0.6,0.31,1.1,1.8,0.05,0.93,0.06,0.04,0.01,0.33,0.04,0.53,0.15,0.04,0.09,4.29,4.7,3.92,3.72,1.948,1.771,0.04,1.26,0.04,0.01,0.06,0.38,0.38,0.57,0.23,0.21,0.3,0.26,0.36,0.08
202696,2018-19,1.71,0.66,0.3,0.9,2.25,0.06,1.49,0.14,0.13,0.08,0.54,0.07,0.7,0.06,0.08,0.08,3.92,4.14,3.7,3.363,1.834,1.529,0.08,1.57,0.08,0.01,0.14,0.4,0.36,0.49,0.18,0.09,0.39,0.0,0.39,0.04
1626181,2018-19,2.86,2.35,0.32,0.92,1.45,0.07,0.92,0.02,0.0,0.01,0.52,0.27,0.54,0.08,0.1,0.05,4.38,4.79,3.99,3.83,2.043,1.787,0.08,0.97,0.08,0.01,0.16,0.44,0.43,0.64,0.12,0.12,0.28,0.31,0.36,0.07
1628384,2018-19,1.87,0.98,0.29,0.77,1.21,0.04,0.75,0.05,0.01,0.02,0.46,0.12,0.46,0.08,0.09,0.04,4.37,4.59,4.15,3.802,1.901,1.901,0.04,0.84,0.04,0.01,0.08,0.35,0.34,0.51,0.14,0.13,0.26,0.16,0.31,0.02
1629016,2018-19,1.37,0.34,0.18,0.61,1.88,0.04,1.06,0.09,0.0,0.03,0.27,0.04,0.35,0.09,0.09,0.12,4.46,4.87,4.04,3.84,2.194,1.646,0.04,1.47,0.04,0.0,0.08,0.36,0.34,0.52,0.17,0.16,0.14,0.0,0.14,0.01
201956,2018-19,1.91,0.86,0.26,1.03,1.64,0.05,1.05,0.08,0.01,0.04,0.46,0.15,0.65,0.06,0.05,0.08,4.21,4.37,4.03,3.641,1.986,1.655,0.04,1.18,0.04,0.01,0.07,0.41,0.41,0.62,0.06,0.06,0.2,0.12,0.25,0.02
203490,2018-19,2.24,1.26,0.32,0.8,1.45,0.05,0.81,0.05,0.02,0.02,0.52,0.1,0.68,0.1,0.06,0.05,4.38,4.76,4.02,3.68,1.92,1.76,0.08,0.96,0.08,0.01,0.14,0.43,0.43,0.62,0.14,0.12,0.38,0.29,0.41,0.14
200782,2018-19,1.29,0.51,0.2,0.38,1.04,0.02,0.55,0.05,0.0,0.02,0.34,0.04,0.3,0.12,0.06,0.05,3.98,4.05,3.92,3.368,1.684,1.684,0.04,0.82,0.04,0.0,0.09,0.38,0.38,0.57,0.13,0.13,0.25,0.3,0.32,0.01
1627783,2018-19,2.55,1.74,0.29,0.8,1.86,0.08,0.99,0.06,0.04,0.03,0.57,0.24,0.71,0.07,0.07,0.09,4.36,4.77,3.96,3.774,1.962,1.66,0.07,1.33,0.07,0.01,0.14,0.38,0.38,0.55,0.08,0.08,0.38,0.12,0.39,0.03
1626192,2018-19,2.11,1.14,0.23,0.88,1.47,0.05,0.92,0.06,0.0,0.02,0.47,0.12,0.42,0.14,0.07,0.06,4.35,4.64,4.07,3.71,2.087,1.855,0.09,1.11,0.09,0.01,0.13,0.32,0.33,0.49,0.14,0.14,0.45,0.41,0.56,0.02
201976,2018-19,3.42,2.8,0.16,0.25,1.78,0.1,0.87,0.02,0.0,0.01,0.41,0.18,0.37,0.11,0.06,0.05,4.39,4.69,4.1,3.854,2.102,1.752,0.1,1.43,0.1,0.01,0.16,0.41,0.41,0.61,0.1,0.1,0.38,0.38,0.5,0.04
1627775,2018-19,2.14,1.38,0.16,0.36,1.19,0.04,0.68,0.02,0.0,0.01,0.33,0.12,0.32,0.11,0.04,0.04,4.25,4.36,4.15,3.504,1.752,1.752,0.08,0.94,0.08,0.02,0.15,0.36,0.36,0.54,0.07,0.07,0.11,0.0,0.11,0.02
202335,2018-19,1.21,0.27,0.19,0.63,1.4,0.03,0.6,0.06,0.02,0.02,0.29,0.02,0.25,0.12,0.0,0.0,4.33,4.84,3.86,3.854,2.102,1.752,0.03,1.09,0.03,0.0,0.06,0.34,0.34,0.49,0.18,0.15,0.33,0.0,0.33,0.01
201988,2018-19,4.2,4.4,0.23,0.83,1.84,0.13,0.7,0.01,0.0,0.01,0.54,0.16,0.34,0.12,0.04,0.02,4.49,5.0,3.98,3.914,2.06,1.648,0.09,1.37,0.09,0.02,0.16,0.41,0.42,0.61,0.14,0.13,0.36,0.34,0.45,0.14
2200,2018-19,1.62,0.33,0.13,0.75,2.47,0.07,1.38,0.08,0.05,0.09,0.46,0.05,0.56,0.06,0.0,0.0,4.12,4.47,3.76,3.6,2.0,1.6,0.07,2.05,0.07,0.0,0.13,0.44,0.46,0.53,0.09,0.03,0.29,0.0,0.29,0.02
202331,2018-19,3.39,2.64,0.47,0.8,1.62,0.09,0.98,0.04,0.03,0.04,0.48,0.27,0.62,0.09,0.07,0.1,4.09,4.59,3.65,3.512,1.821,1.691,0.13,0.84,0.13,0.01,0.25,0.39,0.4,0.57,0.16,0.15,0.38,0.37,0.48,0.22
200794,2018-19,2.33,1.24,0.3,0.77,1.53,0.06,0.97,0.11,0.08,0.03,0.48,0.11,0.69,0.06,0.07,0.1,4.05,4.26,3.83,3.365,1.771,1.594,0.07,1.02,0.07,0.01,0.13,0.4,0.39,0.57,0.08,0.07,0.34,0.24,0.36,0.06
203112,2018-19,1.27,0.25,0.09,0.54,1.6,0.03,0.82,0.07,0.01,0.04,0.0,0.02,0.0,0.0,0.0,0.0,4.22,4.69,3.69,3.512,1.951,1.561,0.05,1.39,0.05,0.01,0.1,0.12,0.13,0.19,0.13,0.12,0.0,0.0,0.0,0.0
1626188,2018-19,3.77,3.78,0.21,0.74,2.31,0.15,1.14,0.01,0.0,0.01,0.45,0.17,0.45,0.08,0.07,0.02,4.45,4.8,4.08,3.692,2.014,1.678,0.06,1.78,0.06,0.01,0.12,0.48,0.47,0.69,0.12,0.11,0.41,0.29,0.47,0.19
200765,2018-19,4.61,4.02,0.13,0.29,2.4,0.18,0.86,0.01,0.0,0.01,0.43,0.33,0.41,0.12,0.09,0.02,4.01,4.35,3.68,3.383,1.772,1.611,0.14,1.91,0.14,0.01,0.26,0.34,0.33,0.49,0.05,0.05,0.36,0.4,0.45,0.1
1629034,2018-19,1.34,0.56,0.27,0.83,1.36,0.03,0.69,0.21,0.01,0.07,0.0,0.01,1.0,0.0,0.0,1.0,4.41,4.95,3.92,3.657,1.829,1.829,0.04,0.92,0.04,0.0,0.04,0.25,0.0,0.25,0.03,0.02,0.0,0.0,0.0,0.0
203493,2018-19,1.69,0.74,0.29,0.61,1.3,0.04,0.98,0.02,0.0,0.01,0.41,0.07,0.44,0.11,0.07,0.04,4.29,4.55,4.01,3.705,2.094,1.611,0.08,0.91,0.08,0.01,0.11,0.4,0.39,0.58,0.19,0.18,0.39,0.31,0.45,0.06
202704,2018-19,4.69,4.21,0.22,0.63,2.49,0.19,0.93,0.01,0.0,0.01,0.45,0.31,0.55,0.06,0.06,0.05,4.2,4.55,3.8,3.613,2.065,1.548,0.08,1.81,0.08,0.01,0.15,0.4,0.4,0.59,0.14,0.14,0.4,0.3,0.46,0.16
1626158,2018-19,1.65,0.46,0.34,1.02,1.4,0.04,0.9,0.22,0.02,0.14,0.48,0.05,0.97,0.02,0.02,0.12,4.03,4.19,3.85,3.408,1.704,1.704,0.05,0.96,0.05,0.01,0.1,0.28,0.0,0.28,0.02,0.0,0.5,0.0,0.5,0.01
201937,2018-19,4.45,4.1,0.17,0.41,2.62,0.19,1.14,0.01,0.0,0.01,0.49,0.43,0.38,0.15,0.08,0.05,4.31,4.84,3.77,3.613,2.065,1.548,0.11,2.0,0.11,0.02,0.2,0.33,0.34,0.49,0.1,0.1,0.36,0.27,0.39,0.15
203496,2018-19,1.73,0.68,0.33,0.9,1.16,0.03,0.73,0.03,0.0,0.01,0.42,0.07,0.65,0.05,0.1,0.12,4.1,4.29,3.91,3.488,1.814,1.674,0.05,0.75,0.05,0.01,0.1,0.4,0.39,0.58,0.17,0.16,0.3,0.28,0.38,0.05
201577,2018-19,2.01,0.83,0.33,0.89,1.32,0.04,0.98,0.16,0.14,0.13,0.58,0.04,0.91,0.03,0.07,0.07,4.09,4.39,3.79,3.556,1.778,1.556,0.06,0.88,0.06,0.0,0.1,0.29,0.23,0.35,0.04,0.02,0.38,0.0,0.38,0.01
203918,2018-19,2.87,2.08,0.32,0.94,1.31,0.06,0.91,0.01,0.02,0.01,0.43,0.17,0.66,0.06,0.03,0.09,4.2,4.55,3.82,3.65,2.008,1.46,0.08,0.86,0.08,0.01,0.15,0.36,0.34,0.51,0.09,0.08,0.42,0.36,0.47,0.16
203585,2018-19,2.39,1.79,0.24,0.62,1.36,0.05,0.84,0.04,0.0,0.02,0.4,0.21,0.42,0.1,0.08,0.03,4.57,5.01,4.12,3.881,2.247,1.838,0.08,0.96,0.07,0.0,0.15,0.35,0.36,0.53,0.13,0.12,0.38,0.29,0.45,0.04
1626220,2018-19,2.12,1.48,0.21,0.77,1.24,0.04,0.85,0.02,0.0,0.01,0.47,0.14,0.38,0.11,0.12,0.05,4.37,4.79,3.96,3.746,2.107,1.639,0.08,0.95,0.08,0.01,0.17,0.4,0.4,0.6,0.09,0.09,0.21,0.18,0.26,0.02
200752,2018-19,2.85,1.71,0.28,0.87,1.84,0.09,0.93,0.03,0.05,0.02,0.53,0.18,0.78,0.05,0.05,0.07,4.18,4.39,3.96,3.596,1.978,1.618,0.08,1.29,0.08,0.01,0.12,0.4,0.39,0.58,0.09,0.08,0.52,0.48,0.55,0.14
203497,2018-19,1.47,0.36,0.27,1.05,1.88,0.05,1.03,0.2,0.01,0.08,0.54,0.02,0.63,0.06,0.11,0.11,4.19,4.53,3.85,3.623,1.962,1.66,0.04,1.43,0.04,0.01,0.07,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
201566,2018-19,5.07,4.71,0.25,0.78,2.53,0.21,0.75,0.02,0.02,0.01,0.51,0.51,0.41,0.15,0.07,0.06,3.97,4.65,3.41,3.333,1.867,1.6,0.18,1.67,0.18,0.01,0.35,0.32,0.32,0.47,0.07,0.06,0.31,0.26,0.36,0.23
201583,2018-19,1.5,0.43,0.1,0.38,2.0,0.05,1.12,0.02,0.02,0.01,0.5,0.07,0.62,0.1,0.14,0.14,4.2,4.53,3.83,3.721,2.233,1.488,0.04,1.69,0.03,0.01,0.07,0.24,0.24,0.36,0.12,0.12,0.29,0.0,0.29,0.05
1629151,2018-19,1.66,0.78,0.29,0.85,1.26,0.03,0.87,0.02,0.0,0.01,0.5,0.08,0.32,0.19,0.05,0.03,4.39,4.94,3.83,4.0,2.222,1.778,0.05,0.9,0.05,0.01,0.11,0.41,0.4,0.6,0.19,0.19,0.47,0.5,0.6,0.04
1626257,2018-19,1.53,0.34,0.19,0.9,1.9,0.05,1.09,0.11,0.01,0.07,0.38,0.03,0.69,0.08,0.08,0.15,4.12,4.33,3.93,3.459,1.73,1.73,0.06,1.49,0.06,0.0,0.08,0.24,0.31,0.36,0.08,0.06,0.5,0.5,0.75,0.01
1626155,2018-19,1.84,1.03,0.26,0.83,1.41,0.04,0.8,0.08,0.01,0.02,0.33,0.12,0.46,0.04,0.03,0.08,4.56,4.99,4.14,4.024,2.012,1.725,0.06,1.01,0.06,0.0,0.11,0.3,0.33,0.44,0.07,0.06,0.31,0.23,0.36,0.04
1628400,2018-19,1.74,0.78,0.24,1.0,1.29,0.04,0.69,0.05,0.01,0.02,0.42,0.08,0.49,0.04,0.13,0.13,4.38,4.89,3.9,3.623,2.264,1.811,0.04,0.93,0.04,0.01,0.08,0.33,0.33,0.49,0.14,0.13,0.2,0.11,0.22,0.04
201586,2018-19,1.63,0.44,0.32,0.96,1.74,0.05,1.04,0.12,0.04,0.08,0.44,0.06,0.64,0.07,0.09,0.09,4.0,4.3,3.7,3.353,1.765,1.588,0.04,1.19,0.04,0.01,0.07,0.44,0.29,0.5,0.19,0.08,0.39,0.2,0.4,0.03
203552,2018-19,3.53,2.99,0.32,0.35,1.31,0.08,0.87,0.01,0.0,0.0,0.54,0.12,0.61,0.05,0.07,0.04,4.18,4.39,3.95,3.556,2.032,1.524,0.05,0.87,0.05,0.03,0.12,0.47,0.5,0.71,0.12,0.11,0.41,0.38,0.49,0.15
1628983,2018-19,4.24,3.93,0.2,0.56,2.03,0.14,0.74,0.01,0.0,0.0,0.5,0.39,0.49,0.12,0.08,0.06,4.48,4.8,4.15,3.804,1.992,1.811,0.08,1.53,0.08,0.01,0.15,0.38,0.37,0.56,0.06,0.05,0.42,0.32,0.44,0.12
1629003,2018-19,2.92,2.27,0.26,0.67,1.25,0.06,0.79,0.03,0.0,0.01,0.25,0.12,0.25,0.09,0.06,0.03,4.43,4.77,4.08,3.94,2.149,1.791,0.08,0.88,0.08,0.01,0.15,0.33,0.32,0.49,0.16,0.15,0.44,0.25,0.47,0.07
1627885,2018-19,3.71,3.27,0.2,0.6,1.69,0.1,0.81,0.02,0.0,0.01,0.45,0.34,0.48,0.11,0.06,0.06,4.64,4.81,4.47,3.898,1.949,1.949,0.08,1.25,0.08,0.01,0.13,0.29,0.3,0.43,0.05,0.05,0.19,0.19,0.22,0.04
2733,2018-19,3.28,2.62,0.14,0.77,1.95,0.11,0.9,0.06,0.04,0.03,0.48,0.06,0.6,0.09,0.03,0.07,4.25,4.68,3.85,3.497,1.907,1.589,0.07,1.61,0.07,0.01,0.15,0.61,0.0,0.61,0.02,0.0,0.4,0.0,0.4,0.09
203915,2018-19,5.2,4.65,0.29,0.67,2.08,0.18,0.9,0.01,0.0,0.01,0.52,0.5,0.61,0.07,0.07,0.11,4.06,4.53,3.56,3.587,2.05,1.537,0.12,1.41,0.12,0.02,0.24,0.37,0.37,0.56,0.08,0.08,0.34,0.31,0.45,0.15
1626169,2018-19,2.56,1.72,0.2,0.44,1.89,0.08,1.0,0.02,0.01,0.01,0.52,0.19,0.56,0.08,0.11,0.04,4.27,4.55,3.98,3.672,2.098,1.574,0.05,1.38,0.05,0.01,0.11,0.3,0.3,0.46,0.15,0.14,0.3,0.22,0.35,0.07
201939,2018-19,3.73,3.45,0.36,0.85,2.27,0.14,0.96,0.02,0.0,0.01,0.5,0.23,0.51,0.07,0.07,0.05,4.34,5.01,3.74,3.692,1.988,1.704,0.1,1.49,0.1,0.02,0.18,0.45,0.45,0.65,0.22,0.2,0.42,0.42,0.56,0.22
1628425,2018-19,2.48,1.68,0.28,0.74,1.28,0.05,0.79,0.04,0.0,0.01,0.54,0.15,0.58,0.1,0.1,0.05,4.43,4.57,4.3,3.775,1.888,1.888,0.09,0.89,0.09,0.01,0.16,0.39,0.38,0.57,0.12,0.11,0.32,0.29,0.41,0.04
203500,2018-19,1.69,0.52,0.31,0.76,1.35,0.04,0.76,0.28,0.11,0.11,0.67,0.0,0.55,0.0,0.27,0.27,4.09,4.34,3.88,3.459,1.73,1.73,0.05,0.92,0.05,0.01,0.09,0.42,0.0,0.42,0.02,0.0,0.47,0.0,0.47,0.01
1629004,2018-19,2.16,1.5,0.25,0.31,1.2,0.04,0.75,0.02,0.0,0.01,0.47,0.14,0.28,0.18,0.16,0.05,4.46,4.96,3.99,3.657,1.829,1.829,0.11,0.8,0.11,0.01,0.15,0.32,0.33,0.48,0.19,0.18,0.29,0.3,0.34,0.07
204456,2018-19,4.71,4.49,0.14,0.63,2.37,0.19,0.74,0.02,0.0,0.01,0.53,0.26,0.57,0.1,0.06,0.02,4.7,5.09,4.31,3.979,2.238,1.741,0.09,1.94,0.09,0.02,0.17,0.44,0.4,0.58,0.04,0.03,0.47,0.0,0.47,0.14
203933,2018-19,2.08,1.06,0.29,1.14,1.94,0.07,1.13,0.02,0.01,0.02,0.48,0.22,0.86,0.03,0.04,0.09,4.18,4.45,3.91,3.646,1.975,1.671,0.03,1.39,0.03,0.01,0.08,0.44,0.44,0.64,0.12,0.11,0.35,0.36,0.38,0.11
201959,2018-19,1.61,0.7,0.27,0.97,1.63,0.04,0.89,0.16,0.08,0.08,0.45,0.03,0.73,0.04,0.09,0.05,4.2,4.42,3.97,3.585,1.992,1.593,0.04,1.2,0.04,0.01,0.07,0.39,0.34,0.45,0.05,0.02,0.52,0.0,0.52,0.01
1627752,2018-19,2.56,1.72,0.4,1.0,1.2,0.05,0.87,0.02,0.0,0.01,0.48,0.2,0.56,0.1,0.08,0.07,4.13,4.43,3.83,3.574,1.872,1.702,0.11,0.68,0.11,0.01,0.21,0.42,0.43,0.63,0.13,0.13,0.37,0.32,0.46,0.13
1628390,2018-19,1.55,0.75,0.41,0.97,0.64,0.02,0.52,0.05,0.0,0.02,0.39,0.05,0.4,0.15,0.09,0.1,4.33,4.55,4.14,3.678,1.839,1.839,0.1,0.37,0.1,0.01,0.17,0.37,0.37,0.55,0.15,0.14,0.17,0.17,0.19,0.02
203082,2018-19,2.44,1.41,0.46,0.92,1.25,0.05,0.93,0.01,0.0,0.02,0.43,0.08,0.53,0.11,0.09,0.02,4.31,4.73,3.88,3.789,1.985,1.624,0.09,0.68,0.09,0.02,0.19,0.42,0.39,0.57,0.23,0.18,0.4,0.38,0.48,0.18
1626179,2018-19,4.22,3.73,0.17,0.62,2.29,0.16,0.87,0.01,0.0,0.0,0.42,0.22,0.44,0.09,0.05,0.04,4.41,4.74,4.08,3.806,2.115,1.692,0.07,1.78,0.07,0.01,0.14,0.38,0.37,0.56,0.12,0.12,0.33,0.32,0.41,0.14
200757,2018-19,1.9,1.01,0.21,0.91,1.51,0.05,0.75,0.02,0.0,0.01,0.44,0.09,0.43,0.11,0.07,0.04,4.38,4.87,3.9,3.541,1.967,1.574,0.04,1.19,0.04,0.01,0.08,0.43,0.43,0.63,0.12,0.11,0.43,0.5,0.52,0.03
1629033,2018-19,3.74,2.9,0.2,1.0,1.87,0.12,0.92,0.02,0.0,0.01,0.4,0.2,0.47,0.09,0.16,0.12,4.13,4.52,3.75,3.692,2.051,1.641,0.07,1.34,0.07,0.0,0.14,0.28,0.29,0.41,0.14,0.14,0.23,0.22,0.32,0.1
1628418,2018-19,1.49,0.37,0.3,1.11,1.7,0.04,0.92,0.14,0.02,0.08,0.6,0.02,0.73,0.04,0.08,0.04,4.22,4.53,3.92,3.675,1.837,1.608,0.05,1.26,0.05,0.01,0.09,0.4,0.36,0.52,0.09,0.06,0.35,0.0,0.35,0.01
204025,2018-19,4.11,3.65,0.12,0.63,2.36,0.16,0.9,0.02,0.0,0.01,0.48,0.18,0.38,0.18,0.06,0.05,4.37,4.77,3.98,3.789,2.021,1.768,0.11,1.94,0.11,0.01,0.2,0.46,0.44,0.67,0.06,0.06,0.34,0.25,0.39,0.08
203501,2018-19,2.72,1.83,0.35,0.96,1.63,0.07,1.06,0.01,0.01,0.01,0.42,0.17,0.66,0.06,0.04,0.1,4.1,4.49,3.7,3.472,1.962,1.509,0.08,1.0,0.08,0.01,0.16,0.33,0.32,0.47,0.16,0.14,0.39,0.37,0.48,0.19
1627789,2018-19,2.05,1.25,0.3,1.0,1.14,0.04,0.71,0.04,0.0,0.01,0.4,0.13,0.53,0.08,0.07,0.06,4.48,4.77,4.18,3.94,2.149,1.791,0.05,0.72,0.05,0.0,0.13,0.33,0.33,0.49,0.16,0.16,0.24,0.0,0.24,0.04
202699,2018-19,3.02,2.11,0.33,1.07,1.76,0.09,1.01,0.03,0.03,0.02,0.5,0.25,0.66,0.07,0.06,0.07,4.22,4.64,3.81,3.597,1.937,1.66,0.07,1.18,0.07,0.01,0.14,0.38,0.38,0.56,0.1,0.1,0.44,0.41,0.5,0.14
2225,2018-19,6.13,6.66,0.23,0.25,2.29,0.23,0.77,0.01,0.0,0.01,0.52,0.57,0.49,0.12,0.07,0.06,4.35,4.87,3.81,3.754,2.145,1.609,0.13,1.61,0.13,0.01,0.24,0.31,0.3,0.43,0.06,0.04,0.43,0.0,0.43,0.18
203503,2018-19,1.89,1.04,0.3,0.78,1.15,0.04,0.71,0.03,0.0,0.02,0.47,0.1,0.63,0.08,0.05,0.02,4.2,4.5,3.91,3.545,1.909,1.636,0.06,0.83,0.06,0.01,0.12,0.4,0.4,0.59,0.15,0.15,0.3,0.36,0.36,0.03
1628470,2018-19,1.82,0.85,0.28,0.68,1.0,0.03,0.68,0.09,0.01,0.02,0.42,0.04,0.48,0.03,0.08,0.05,4.42,4.47,4.36,3.84,1.92,1.92,0.07,0.68,0.07,0.02,0.14,0.32,0.32,0.47,0.12,0.12,0.35,0.5,0.42,0.02
1629027,2018-19,5.49,5.28,0.24,0.62,2.63,0.24,0.85,0.01,0.0,0.01,0.5,0.57,0.48,0.13,0.09,0.06,4.37,4.98,3.76,3.728,2.175,1.553,0.15,1.79,0.15,0.01,0.28,0.37,0.37,0.55,0.06,0.05,0.35,0.31,0.44,0.24
2772,2018-19,2.15,1.16,0.24,1.01,1.56,0.06,1.08,0.02,0.01,0.02,0.38,0.18,0.37,0.12,0.07,0.05,3.99,4.16,3.81,3.388,1.835,1.553,0.09,1.15,0.09,0.01,0.16,0.34,0.34,0.51,0.14,0.14,0.32,0.3,0.42,0.06
203504,2018-19,4.94,4.83,0.25,0.58,2.26,0.19,0.87,0.01,0.0,0.01,0.46,0.39,0.59,0.08,0.04,0.07,4.4,4.7,4.09,3.711,1.979,1.732,0.09,1.59,0.09,0.01,0.19,0.33,0.34,0.49,0.08,0.08,0.4,0.37,0.46,0.22
1626168,2018-19,2.01,0.93,0.26,1.05,1.87,0.06,1.13,0.06,0.05,0.03,0.44,0.16,0.65,0.06,0.09,0.08,4.08,4.41,3.73,3.566,1.92,1.646,0.06,1.28,0.06,0.01,0.11,0.28,0.26,0.4,0.17,0.16,0.3,0.18,0.31,0.07
202684,2018-19,2.14,0.89,0.23,0.77,1.7,0.06,0.95,0.17,0.07,0.13,0.6,0.07,0.91,0.03,0.05,0.1,4.15,4.31,3.96,3.441,1.892,1.548,0.06,1.25,0.06,0.01,0.1,0.25,0.0,0.25,0.0,0.0,0.45,0.0,0.45,0.02
1628972,2018-19,2.78,2.15,0.24,0.63,1.4,0.06,0.89,0.05,0.0,0.03,0.33,0.18,0.51,0.08,0.06,0.08,4.32,4.75,3.9,3.745,2.043,1.702,0.11,0.97,0.11,0.01,0.18,0.3,0.32,0.45,0.08,0.07,0.32,0.27,0.35,0.08
203584,2018-19,2.03,1.35,0.32,0.9,1.29,0.04,0.89,0.03,0.0,0.01,0.26,0.04,0.54,0.04,0.04,0.07,4.36,4.81,3.91,3.866,1.933,1.611,0.04,0.86,0.04,0.01,0.11,0.37,0.37,0.55,0.18,0.17,0.46,0.44,0.58,0.13
1627786,2018-19,1.76,0.7,0.3,1.0,1.17,0.03,0.75,0.04,0.0,0.01,0.31,0.08,0.46,0.0,0.04,0.04,4.49,4.92,4.06,3.866,1.933,1.933,0.04,0.78,0.05,0.01,0.11,0.33,0.34,0.49,0.13,0.13,0.14,0.0,0.14,0.02
204020,2018-19,3.23,2.85,0.22,0.74,1.81,0.1,1.03,0.02,0.0,0.01,0.4,0.25,0.41,0.1,0.07,0.06,4.36,4.77,3.93,3.761,2.149,1.612,0.08,1.32,0.08,0.01,0.16,0.34,0.35,0.5,0.17,0.16,0.29,0.35,0.33,0.06
203092,2018-19,1.75,0.48,0.36,1.12,1.38,0.04,1.05,0.2,0.03,0.13,1.0,0.01,2.0,0.0,0.0,0.0,4.17,4.48,3.87,3.716,1.858,1.548,0.05,0.9,0.05,0.0,0.08,0.0,0.0,0.0,0.01,0.01,1.0,0.0,1.0,0.01
1627820,2018-19,3.33,2.99,0.19,0.7,1.8,0.1,0.83,0.03,0.01,0.01,0.42,0.28,0.52,0.05,0.05,0.05,4.61,5.21,4.07,3.802,2.376,1.901,0.05,1.29,0.05,0.01,0.11,0.32,0.24,0.42,0.03,0.03,0.4,0.0,0.4,0.06
2199,2018-19,1.34,0.23,0.17,0.77,1.19,0.03,0.53,0.18,0.01,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3.9,4.1,3.71,3.321,1.811,1.509,0.04,0.98,0.04,0.01,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1626145,2018-19,4.92,4.44,0.13,0.73,2.37,0.19,0.76,0.01,0.0,0.0,0.4,0.2,0.56,0.1,0.04,0.04,4.28,4.64,3.9,3.773,2.096,1.677,0.11,1.92,0.11,0.02,0.2,0.36,0.37,0.53,0.05,0.04,0.35,0.26,0.39,0.13
201961,2018-19,1.91,1.18,0.37,0.71,1.13,0.04,0.89,0.01,0.0,0.01,0.48,0.08,0.45,0.13,0.06,0.04,4.28,4.69,3.85,3.527,1.959,1.567,0.08,0.72,0.08,0.01,0.16,0.36,0.37,0.54,0.2,0.2,0.39,0.38,0.56,0.1
1628976,2018-19,1.67,0.48,0.26,0.78,1.57,0.04,1.07,0.16,0.08,0.15,0.44,0.01,0.93,0.07,0.07,0.13,4.25,4.6,3.92,3.591,1.89,1.701,0.06,1.11,0.06,0.0,0.12,0.41,0.23,0.44,0.09,0.02,0.24,0.0,0.24,0.03
1628411,2018-19,2.59,1.72,0.27,0.93,1.01,0.04,0.69,0.05,0.0,0.02,0.27,0.1,0.45,0.06,0.04,0.11,4.43,4.7,4.15,3.713,2.122,1.856,0.09,0.68,0.09,0.01,0.17,0.39,0.37,0.55,0.07,0.06,0.33,0.33,0.34,0.05
202083,2018-19,2.15,1.31,0.34,0.57,1.19,0.04,0.9,0.03,0.07,0.02,0.38,0.12,0.48,0.13,0.07,0.06,4.14,4.41,3.85,3.485,1.901,1.584,0.1,0.74,0.1,0.01,0.17,0.4,0.4,0.6,0.15,0.14,0.32,0.28,0.39,0.11
203115,2018-19,3.23,2.59,0.24,0.75,1.71,0.09,1.07,0.02,0.0,0.01,0.42,0.24,0.5,0.07,0.05,0.06,4.17,4.48,3.86,3.466,1.906,1.56,0.09,1.19,0.09,0.01,0.17,0.38,0.39,0.57,0.11,0.1,0.32,0.27,0.38,0.13
