GROUP_SET,GROUP_ID,GROUP_NAME,GP,W,L,W_PCT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,OFF_RATING_RANK,DEF_RATING_RANK,NET_RATING_RANK,AST_PCT_RANK,AST_TO_RANK,AST_RATIO_RANK,OREB_PCT_RANK,DREB_PCT_RANK,REB_PCT_RANK,TM_TOV_PCT_RANK,EFG_PCT_RANK,TS_PCT_RANK,PACE_RANK,PIE_RANK,SUM_TIME_PLAYED,TEAM_ID,SEASON
Lineups,1628983-1629652-1630198-1630846-1631172,S. Gilgeous-Alexander - L. Dort - I. Joe - O. Sarr - O. Dieng,3,2,1,0.667,5.0,75.8,81.8,111.1,111.1,-35.4,-29.3,0.0,0.0,0.0,0.2,0.833,0.545,0.273,0.438,0.507,105.5,101.05,84.21,11,0.37,124,136,413,476,156,418,582,654,443,273,443,253,227,201,759,390,358,410,405,14250,1610612760,2023-24
Lineups,203471-203500-1627846-1628983-1629126,D. Schroder - S. Adams - A. Nader - S. Gilgeous-Alexander - D. Burton,4,3,1,0.75,6.0,82.7,69.2,117.8,127.3,-35.1,-58.0,0.333,1.0,5.9,0.333,0.571,0.438,0.077,0.292,0.349,93.9,99.03,82.52,13,0.257,82,65,207,225,108,277,467,474,245,111,264,91,274,233,352,288,297,330,282,17450,1610612760,2019-20
Lineups,203457-203471-1627846-1628983-1629126,N. Noel - D. Schroder - A. Nader - S. Gilgeous-Alexander - D. Burton,4,2,2,0.5,6.0,138.0,141.7,90.0,90.0,48.0,51.7,0.667,4.0,25.0,0.0,0.75,0.375,0.083,0.75,0.751,91.8,90.51,75.43,12,0.759,82,96,456,295,107,61,332,71,99,6,38,199,186,265,355,55,66,385,96,17500,1610612760,2019-20
Lineups,101108-203500-1628390-1628983-1629126,C. Paul - S. Adams - T. Ferguson - S. Gilgeous-Alexander - D. Burton,3,2,1,0.667,5.0,111.1,100.0,100.0,100.0,11.1,0.0,0.6,1.5,20.0,0.5,0.667,0.571,0.2,0.556,0.556,90.9,96.0,80.0,10,0.667,106,96,207,244,125,147,360,172,146,81,91,26,228,101,477,142,174,355,125,14250,1610612760,2019-20
Lineups,101150-203118-1626149-1628462-1628983,L. Williams - M. Scott - M. Harrell - M. Teodosic - S. Gilgeous-Alexander,6,3,3,0.5,46.0,131.9,133.3,110.2,113.9,21.7,19.4,0.627,2.67,22.2,0.179,0.741,0.515,0.111,0.706,0.733,114.1,111.64,93.04,108,0.598,57,61,542,288,20,84,430,140,134,39,80,194,182,150,406,70,83,235,148,139300,1610612746,2018-19
Lineups,101150-201601-203118-1626149-1628983,L. Williams - L. Mbah a Moute - M. Scott - M. Harrell - S. Gilgeous-Alexander,4,2,2,0.5,22.0,108.4,98.1,85.7,79.6,22.7,18.4,0.5,0.82,13.8,0.25,0.688,0.542,0.212,0.561,0.637,107.0,116.7,97.25,52,0.772,76,81,473,288,41,246,281,144,176,155,200,146,209,134,515,147,132,185,83,65400,1610612746,2018-19
Lineups,101150-203118-1626149-1628983-1629010,L. Williams - M. Scott - M. Harrell - S. Gilgeous-Alexander - J. Robinson,5,2,3,0.4,18.0,105.0,102.4,131.9,126.3,-26.9,-23.9,0.706,1.5,19.4,0.444,0.8,0.606,0.19,0.514,0.552,101.7,105.18,87.65,42,0.441,64,81,542,368,47,180,466,437,107,90,123,66,149,90,495,172,199,321,222,54765,1610612746,2018-19
Lineups,201568-201976-1626149-1628414-1628983,D. Gallinari - P. Beverley - M. Harrell - S. Thornwell - S. Gilgeous-Alexander,8,5,3,0.625,12.0,110.3,92.3,123.5,122.6,-13.2,-30.3,0.889,1.0,23.5,0.0,0.5,0.313,0.308,0.875,0.872,106.1,115.12,95.93,26,0.382,38,37,542,272,66,255,456,449,73,108,72,219,271,313,549,46,53,197,248,35650,1610612746,2018-19
Lineups,101150-201601-202699-1626246-1628983,L. Williams - L. Mbah a Moute - T. Harris - B. Marjanovic - S. Gilgeous-Alexander,1,1,0,1.0,12.0,143.2,154.2,62.8,62.5,80.4,91.7,0.5,3.0,18.2,0.333,0.706,0.577,0.083,0.7,0.745,99.4,96.0,80.0,24,1.041,246,134,1,1,64,59,242,41,176,22,132,86,201,108,384,71,77,402,37,36000,1610612746,2018-19
Lineups,203118-1626246-1627820-1628414-1628983,M. Scott - B. Marjanovic - T. Wallace - S. Thornwell - S. Gilgeous-Alexander,3,2,1,0.667,12.0,66.2,64.3,123.3,117.9,-57.1,-53.6,0.286,0.18,6.1,0.273,0.833,0.565,0.393,0.412,0.469,108.4,112.47,93.72,28,0.106,99,81,226,253,65,315,445,482,255,179,256,141,135,120,565,253,276,223,317,35850,1610612746,2018-19
Lineups,203118-1626246-1627820-1628983-1629010,M. Scott - B. Marjanovic - T. Wallace - S. Gilgeous-Alexander - J. Robinson,2,2,0,1.0,11.0,118.7,107.4,113.6,115.4,5.0,-8.0,0.538,3.5,18.4,0.308,0.647,0.5,0.074,0.538,0.548,112.1,116.88,97.4,27,0.527,140,81,1,1,69,161,432,405,168,19,130,121,244,154,375,159,201,182,183,32650,1610612746,2018-19
Lineups,1626246-1627820-1628405-1628414-1628983,B. Marjanovic - T. Wallace - J. Motley - S. Thornwell - S. Gilgeous-Alexander,2,0,2,0.0,8.0,97.0,100.0,117.5,105.9,-20.5,-5.9,0.333,1.0,8.7,0.333,0.857,0.526,0.118,0.4,0.459,103.9,107.6,89.67,17,0.362,140,401,473,401,89,184,406,396,236,108,243,86,130,145,419,258,280,288,255,22750,1610612746,2018-19
Lineups,101150-203118-1626246-1628462-1628983,L. Williams - M. Scott - B. Marjanovic - M. Teodosic - S. Gilgeous-Alexander,2,1,1,0.5,8.0,119.3,128.6,85.0,81.0,34.3,47.6,0.4,1.0,14.8,0.286,1.0,0.667,0.19,0.647,0.687,128.2,126.26,105.22,21,0.787,140,134,226,288,84,102,286,82,228,108,183,130,1,49,495,104,101,125,81,23950,1610612746,2018-19
Lineups,101150-201601-202699-1626149-1628983,L. Williams - L. Mbah a Moute - T. Harris - M. Harrell - S. Gilgeous-Alexander,4,2,2,0.5,7.0,129.5,127.8,101.4,94.4,28.1,33.3,0.6,3.0,25.0,0.0,0.889,0.571,0.111,0.714,0.73,113.0,117.82,98.18,18,0.625,76,81,473,288,91,105,319,100,144,22,52,219,122,110,406,68,84,174,133,22000,1610612746,2018-19
Lineups,1627820-1628405-1628414-1628983-1629010,T. Wallace - J. Motley - S. Thornwell - S. Gilgeous-Alexander - J. Robinson,2,0,2,0.0,7.0,98.8,106.3,107.9,94.4,-9.0,11.8,0.429,0.0,14.3,0.222,0.857,0.5,0.0,0.438,0.467,108.9,112.29,93.58,16,0.404,140,401,473,401,92,168,319,162,222,180,188,171,130,154,1,241,277,227,233,21800,1610612746,2018-19
Lineups,201976-1626149-1628405-1628414-1628983,P. Beverley - M. Harrell - J. Motley - S. Thornwell - S. Gilgeous-Alexander,2,1,1,0.5,6.0,96.7,100.0,142.3,150.0,-45.6,-50.0,0.667,1.0,22.2,0.2,0.75,0.444,0.308,0.65,0.623,116.2,111.28,92.73,13,0.227,140,134,226,288,117,184,506,471,110,108,80,180,167,246,549,101,146,242,294,17470,1610612746,2018-19
Lineups,1627820-1628405-1628983-1629010-1629116,T. Wallace - J. Motley - S. Gilgeous-Alexander - J. Robinson - A. Delgado,1,0,1,0.0,6.0,78.4,71.4,103.9,107.1,-25.5,-35.7,0.333,0.5,5.6,0.333,1.0,0.538,0.143,0.273,0.392,106.7,109.86,91.55,14,0.311,246,401,226,401,111,299,410,459,236,163,260,86,1,139,446,296,302,257,274,18350,1610612746,2018-19
Lineups,101150-1626149-1628405-1628983-1629010,L. Williams - M. Harrell - J. Motley - S. Gilgeous-Alexander - J. Robinson,1,1,0,1.0,5.0,96.2,84.6,160.8,166.7,-64.6,-82.1,0.6,1.0,16.7,0.286,1.0,0.5,0.231,0.55,0.527,114.0,119.32,99.44,13,0.185,246,134,1,1,135,266,527,506,144,108,153,130,1,154,518,151,218,169,302,15085,1610612746,2018-19
Lineups,203118-1626149-1627820-1628983-1629010,M. Scott - M. Harrell - T. Wallace - S. Gilgeous-Alexander - J. Robinson,1,1,0,1.0,5.0,111.5,120.0,111.3,110.0,0.2,10.0,0.75,3.0,20.0,0.333,0.667,0.444,0.1,0.5,0.558,103.9,100.7,83.92,10,0.556,246,134,1,1,137,128,419,164,91,22,95,86,216,246,397,173,195,369,168,14300,1610612746,2018-19
Lineups,201935-1629234-1629599-1641738-1641757,J. Harden - D. Eubanks - A. Coffey - K. Brown - J. Miller,1,1,0,1.0,7.0,110.8,106.7,139.6,146.7,-28.8,-40.0,0.333,1.0,11.1,0.143,0.4,0.25,0.133,0.577,0.595,101.1,100.47,83.72,15,0.27,230,159,1,1,111,191,525,484,255,128,245,235,335,362,408,159,182,272,313,21500,1610612746,2024-25
Lineups,201935-1626181-1627884-1629599-1641738,J. Harden - N. Powell - D. Jones Jr. - A. Coffey - K. Brown,1,0,1,0.0,5.0,132.0,150.0,167.2,166.7,-35.3,-16.7,1.0,1.67,26.3,0.4,0.75,0.556,0.25,0.6,0.712,119.3,111.84,93.2,12,0.429,230,428,259,428,147,44,550,425,1,92,50,99,188,145,506,140,102,122,245,15450,1610612746,2024-25
Lineups,202695-203992-1627884-1629599-1641738,K. Leonard - B. Bogdanović - D. Jones Jr. - A. Coffey - K. Brown,2,1,1,0.5,5.0,101.2,100.0,197.4,190.9,-96.2,-90.9,0.5,2.0,14.3,0.333,0.667,0.444,0.1,0.4,0.46,91.8,93.91,78.26,10,0.149,137,159,259,338,143,204,566,544,183,51,201,125,235,276,357,281,303,361,338,16100,1610612746,2024-25
Lineups,203081-203507-1626171-1626192-1630699,D. Lillard - G. Antetokounmpo - B. Portis - P. Connaughton - M. Beauchamp,1,0,1,0.0,7.0,132.6,142.9,14.4,14.3,118.2,128.6,0.5,3.0,15.0,0.375,0.917,0.7,0.071,0.538,0.622,104.5,101.08,84.23,14,1.543,262,456,264,456,122,83,247,28,244,31,247,98,140,62,399,228,192,335,22,19945,1610612749,2024-25
Lineups,1627936-1628983-1630598-1631172-1642382,A. Caruso - S. Gilgeous-Alexander - A. Wiggins - O. Dieng - B. Carlson,1,1,0,1.0,6.0,161.5,140.0,110.1,113.3,51.4,26.7,0.889,8.0,34.8,0.0,0.7,0.538,0.067,0.875,0.875,106.3,112.18,93.48,15,0.674,342,294,1,1,156,149,627,232,132,8,29,350,278,200,514,74,83,192,207,19255,1610612760,2024-25
Lineups,1627936-1628983-1629026-1641717-1642382,A. Caruso - S. Gilgeous-Alexander - K. Williams - C. Wallace - B. Carlson,1,1,0,1.0,6.0,182.0,176.9,103.8,108.3,78.1,68.6,0.5,4.0,21.1,0.667,0.571,0.6,0.077,0.818,0.843,109.6,108.86,90.72,13,0.929,342,294,1,1,182,66,598,113,309,37,191,36,372,128,535,101,95,251,105,16535,1610612760,2024-25
Lineups,1627936-1628983-1629652-1641745-1641794,A. Caruso - S. Gilgeous-Alexander - L. Dort - A. Flagler - D. Jones,1,0,1,0.0,5.0,78.4,90.9,54.5,54.5,23.8,36.4,0.5,1.0,6.3,0.4,0.75,0.5,0.091,0.25,0.363,105.9,98.08,81.73,11,0.667,342,755,592,755,187,417,346,200,309,200,450,139,225,220,559,491,482,457,212,16150,1610612760,2024-25
