PLAYER_ID,SEASON,TEAM_ID,"('0 Contesting Rebounders', 'DREB')","('0 Contesting Rebounders', 'OREB')","('0 Contesting Rebounders', 'REB')","('0 Contesting Rebounders', 'REB_FREQ')","('0-3 Feet', 'DREB')","('0-3 Feet', 'OREB')","('0-3 Feet', 'REB')","('0-3 Feet', 'REB_FREQ')","('1 Contesting Rebounder', 'DREB')","('1 Contesting Rebounder', 'OREB')","('1 Contesting Rebounder', 'REB')","('1 Contesting Rebounder', 'REB_FREQ')","('10+ Feet', 'DREB')","('10+ Feet', 'OREB')","('10+ Feet', 'REB')","('10+ Feet', 'REB_FREQ')","('2+ Contesting Rebounders', 'DREB')","('2+ Contesting Rebounders', 'OREB')","('2+ Contesting Rebounders', 'REB')","('2+ Contesting Rebounders', 'REB_FREQ')","('3-6 Feet', 'DREB')","('3-6 Feet', 'OREB')","('3-6 Feet', 'REB')","('3-6 Feet', 'REB_FREQ')","('6-10 Feet', 'DREB')","('6-10 Feet', 'OREB')","('6-10 Feet', 'REB')","('6-10 Feet', 'REB_FREQ')","('OVERALL', 'DREB')","('OVERALL', 'OREB')","('OVERALL', 'REB')","('OVERALL', 'REB_CONTESTED')","('OVERALL', 'REB_UNCONTESTED')"
1630552,2023-24,1610612737.0,301.0,41.0,342.0,0.72,113.0,23.0,136.0,0.286,92.0,24.0,116.0,0.244,32.0,21.0,53.0,0.112,9.0,8.0,17.0,0.036,188.0,19.0,207.0,0.436,69.0,10.0,79.0,0.166,402,73,475,133,342
1630552,2024-25,1610612737.0,226.0,34.0,260.0,0.734,83.0,22.0,105.0,0.297,63.0,20.0,83.0,0.234,17.0,11.0,28.0,0.079,4.0,7.0,11.0,0.031,140.0,16.0,156.0,0.441,53.0,12.0,65.0,0.184,293,61,354,94,260
1630553,2021-22,0.0,48.0,8.0,56.0,1.367,5.0,8.0,13.0,0.35,6.0,13.0,19.0,0.517,24.0,7.0,31.0,0.783,2.0,3.0,5.0,0.117,15.0,7.0,22.0,0.567,12.0,2.0,14.0,0.30000000000000004,56,24,80,24,56
1630553,2022-23,1610612757.0,25.0,5.0,30.0,0.682,1.0,1.0,2.0,0.045,8.0,3.0,11.0,0.25,17.0,5.0,22.0,0.5,0.0,3.0,3.0,0.068,9.0,4.0,13.0,0.295,6.0,1.0,7.0,0.159,33,11,44,14,30
1630553,2023-24,1610612751.0,2.0,0.0,2.0,0.4,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.6,0.0,1.0,1.0,0.2,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.4,0.0,2.0,2.0,0.4,2,3,5,3,2
1630553,2024-25,1610612751.0,190.0,40.0,230.0,0.78,35.0,12.0,47.0,0.159,42.0,19.0,61.0,0.207,49.0,23.0,72.0,0.244,0.0,4.0,4.0,0.014,69.0,14.0,83.0,0.281,79.0,14.0,93.0,0.315,232,63,295,65,230
1630556,2021-22,1610612751.0,101.0,16.0,117.0,0.684,34.0,11.0,45.0,0.263,24.0,25.0,49.0,0.287,13.0,9.0,22.0,0.129,2.0,3.0,5.0,0.029,46.0,16.0,62.0,0.363,34.0,8.0,42.0,0.246,127,44,171,54,117
1630556,2022-23,0.0,31.0,9.0,40.0,1.303,10.0,6.0,16.0,0.642,7.0,10.0,17.0,0.563,7.0,3.0,10.0,0.313,0.0,4.0,4.0,0.135,10.0,6.0,16.0,0.491,11.0,8.0,19.0,0.554,38,23,61,21,40
1630556,2023-24,1610612758.0,25.0,7.0,32.0,0.762,10.0,1.0,11.0,0.262,8.0,2.0,10.0,0.238,1.0,2.0,3.0,0.071,0.0,0.0,0.0,0.0,11.0,5.0,16.0,0.381,11.0,1.0,12.0,0.286,33,9,42,10,32
1630556,2024-25,1610612742.0,64.0,9.0,73.0,0.635,32.0,8.0,40.0,0.348,27.0,10.0,37.0,0.322,12.0,4.0,16.0,0.139,2.0,3.0,5.0,0.043,35.0,8.0,43.0,0.374,14.0,2.0,16.0,0.139,93,22,115,42,73
1630557,2021-22,1610612764.0,135.0,35.0,170.0,0.817,14.0,10.0,24.0,0.115,20.0,13.0,33.0,0.159,47.0,20.0,67.0,0.322,0.0,5.0,5.0,0.024,51.0,17.0,68.0,0.327,43.0,6.0,49.0,0.236,155,53,208,38,170
1630557,2022-23,1610612764.0,136.0,19.0,155.0,0.749,19.0,6.0,25.0,0.121,36.0,10.0,46.0,0.222,48.0,12.0,60.0,0.29,2.0,4.0,6.0,0.029,70.0,11.0,81.0,0.391,37.0,4.0,41.0,0.198,174,33,207,52,155
1630557,2023-24,1610612764.0,169.0,19.0,188.0,0.855,32.0,4.0,36.0,0.164,22.0,9.0,31.0,0.141,40.0,15.0,55.0,0.25,0.0,1.0,1.0,0.005,63.0,5.0,68.0,0.309,56.0,5.0,61.0,0.277,191,29,220,32,188
1630557,2024-25,1610612764.0,115.0,22.0,137.0,0.761,28.0,2.0,30.0,0.167,28.0,11.0,39.0,0.217,39.0,11.0,50.0,0.278,1.0,3.0,4.0,0.022,39.0,13.0,52.0,0.289,38.0,10.0,48.0,0.267,144,36,180,43,137
1630558,2021-22,1610612758.0,112.0,25.0,137.0,0.856,10.0,1.0,11.0,0.069,18.0,4.0,22.0,0.138,53.0,21.0,74.0,0.463,0.0,1.0,1.0,0.006,24.0,3.0,27.0,0.169,43.0,5.0,48.0,0.3,130,30,160,23,137
1630558,2022-23,1610612758.0,75.0,13.0,88.0,0.838,5.0,2.0,7.0,0.067,13.0,2.0,15.0,0.143,32.0,11.0,43.0,0.41,1.0,1.0,2.0,0.019,21.0,2.0,23.0,0.219,31.0,1.0,32.0,0.305,89,16,105,17,88
1630558,2023-24,1610612758.0,66.0,16.0,82.0,0.872,5.0,1.0,6.0,0.064,9.0,2.0,11.0,0.117,21.0,15.0,36.0,0.383,0.0,1.0,1.0,0.011,22.0,2.0,24.0,0.255,27.0,1.0,28.0,0.298,75,19,94,12,82
1630558,2024-25,0.0,121.0,29.0,150.0,1.787,5.0,2.0,7.0,0.084,12.0,6.0,18.0,0.21300000000000002,64.0,25.0,89.0,1.06,0.0,0.0,0.0,0.0,20.0,4.0,24.0,0.28700000000000003,44.0,4.0,48.0,0.5700000000000001,133,35,168,18,150
1630559,2021-22,1610612747.0,124.0,26.0,150.0,0.777,11.0,4.0,15.0,0.078,24.0,17.0,41.0,0.212,30.0,15.0,45.0,0.233,0.0,2.0,2.0,0.01,40.0,9.0,49.0,0.254,67.0,17.0,84.0,0.435,148,45,193,43,150
1630559,2022-23,1610612747.0,145.0,22.0,167.0,0.87,7.0,2.0,9.0,0.047,14.0,9.0,23.0,0.12,51.0,16.0,67.0,0.349,0.0,2.0,2.0,0.01,46.0,8.0,54.0,0.281,55.0,7.0,62.0,0.323,159,33,192,25,167
1630559,2023-24,1610612747.0,249.0,40.0,289.0,0.85,21.0,6.0,27.0,0.079,34.0,12.0,46.0,0.135,90.0,31.0,121.0,0.356,1.0,4.0,5.0,0.015,76.0,8.0,84.0,0.247,97.0,11.0,108.0,0.318,284,56,340,51,289
1630559,2024-25,1610612747.0,223.0,34.0,257.0,0.784,14.0,15.0,29.0,0.088,41.0,22.0,63.0,0.192,103.0,25.0,128.0,0.39,3.0,5.0,8.0,0.024,58.0,15.0,73.0,0.223,91.0,6.0,97.0,0.296,267,61,328,71,257
1630560,2021-22,1610612751.0,117.0,12.0,129.0,0.801,16.0,2.0,18.0,0.112,28.0,3.0,31.0,0.193,38.0,8.0,46.0,0.286,0.0,1.0,1.0,0.006,53.0,2.0,55.0,0.342,38.0,4.0,42.0,0.261,145,16,161,32,129
1630560,2022-23,1610612751.0,68.0,5.0,73.0,0.785,12.0,1.0,13.0,0.14,16.0,3.0,19.0,0.204,22.0,5.0,27.0,0.29,1.0,0.0,1.0,0.011,30.0,0.0,30.0,0.323,21.0,2.0,23.0,0.247,85,8,93,20,73
1630560,2023-24,1610612751.0,152.0,18.0,170.0,0.813,23.0,4.0,27.0,0.129,29.0,7.0,36.0,0.172,54.0,13.0,67.0,0.321,1.0,2.0,3.0,0.014,51.0,7.0,58.0,0.278,54.0,3.0,57.0,0.273,182,27,209,39,170
1630560,2024-25,1610612751.0,57.0,10.0,67.0,0.807,4.0,2.0,6.0,0.072,11.0,3.0,14.0,0.169,19.0,8.0,27.0,0.325,0.0,2.0,2.0,0.024,23.0,2.0,25.0,0.301,22.0,3.0,25.0,0.301,68,15,83,16,67
1630561,2021-22,1610612751.0,23.0,8.0,31.0,0.47,5.0,8.0,13.0,0.197,12.0,15.0,27.0,0.409,8.0,6.0,14.0,0.212,1.0,7.0,8.0,0.121,15.0,12.0,27.0,0.409,8.0,4.0,12.0,0.182,36,30,66,35,31
1630561,2022-23,1610612751.0,14.0,9.0,23.0,0.793,3.0,2.0,5.0,0.172,4.0,0.0,4.0,0.138,4.0,6.0,10.0,0.345,0.0,2.0,2.0,0.069,7.0,3.0,10.0,0.345,4.0,0.0,4.0,0.138,18,11,29,6,23
1630561,2023-24,1610612759.0,5.0,1.0,6.0,0.6,1.0,1.0,2.0,0.2,2.0,0.0,2.0,0.2,1.0,0.0,1.0,0.1,1.0,1.0,2.0,0.2,3.0,1.0,4.0,0.4,3.0,0.0,3.0,0.3,8,2,10,4,6
1630561,2024-25,1610612759.0,3.0,1.0,4.0,0.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.2,1.0,1.0,2.0,0.4,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.4,1.0,0.0,1.0,0.2,4,1,5,1,4
1630567,2021-22,1610612761.0,273.0,78.0,351.0,0.632,61.0,44.0,105.0,0.189,86.0,88.0,174.0,0.314,42.0,43.0,85.0,0.153,3.0,27.0,30.0,0.054,163.0,65.0,228.0,0.411,96.0,41.0,137.0,0.247,362,193,555,204,351
1630567,2022-23,1610612761.0,250.0,69.0,319.0,0.623,72.0,42.0,114.0,0.223,78.0,79.0,157.0,0.307,44.0,33.0,77.0,0.15,5.0,31.0,36.0,0.07,127.0,70.0,197.0,0.385,90.0,34.0,124.0,0.242,333,179,512,193,319
1630567,2023-24,1610612761.0,251.0,50.0,301.0,0.614,73.0,42.0,115.0,0.235,94.0,65.0,159.0,0.324,38.0,28.0,66.0,0.135,5.0,25.0,30.0,0.061,143.0,48.0,191.0,0.39,96.0,22.0,118.0,0.241,350,140,490,189,301
1630567,2024-25,1610612761.0,309.0,44.0,353.0,0.707,51.0,22.0,73.0,0.146,79.0,50.0,129.0,0.259,35.0,29.0,64.0,0.128,3.0,14.0,17.0,0.034,182.0,35.0,217.0,0.435,123.0,22.0,145.0,0.291,391,108,499,146,353
1630568,2021-22,1610612765.0,23.0,22.0,45.0,0.474,15.0,21.0,36.0,0.379,16.0,27.0,43.0,0.453,3.0,5.0,8.0,0.084,0.0,7.0,7.0,0.074,16.0,18.0,34.0,0.358,5.0,12.0,17.0,0.179,39,56,95,50,45
1630568,2022-23,1610612750.0,22.0,4.0,26.0,0.433,11.0,17.0,28.0,0.467,7.0,23.0,30.0,0.5,1.0,4.0,5.0,0.083,0.0,4.0,4.0,0.067,8.0,8.0,16.0,0.267,9.0,2.0,11.0,0.183,29,31,60,34,26
1630568,2023-24,1610612750.0,8.0,4.0,12.0,0.387,4.0,8.0,12.0,0.387,4.0,10.0,14.0,0.452,0.0,2.0,2.0,0.065,0.0,5.0,5.0,0.161,4.0,7.0,11.0,0.355,4.0,2.0,6.0,0.194,12,19,31,19,12
1630568,2024-25,1610612750.0,14.0,6.0,20.0,0.37,8.0,13.0,21.0,0.389,8.0,19.0,27.0,0.5,2.0,2.0,4.0,0.074,1.0,6.0,7.0,0.13,8.0,11.0,19.0,0.352,5.0,5.0,10.0,0.185,23,31,54,34,20
1630570,2021-22,1610612757.0,103.0,27.0,130.0,0.653,35.0,18.0,53.0,0.266,37.0,21.0,58.0,0.291,5.0,16.0,21.0,0.106,2.0,9.0,11.0,0.055,62.0,13.0,75.0,0.377,40.0,10.0,50.0,0.251,142,57,199,69,130
1630570,2022-23,1610612757.0,141.0,16.0,157.0,0.683,58.0,11.0,69.0,0.3,47.0,21.0,68.0,0.296,16.0,9.0,25.0,0.109,3.0,2.0,5.0,0.022,78.0,13.0,91.0,0.396,39.0,6.0,45.0,0.196,191,39,230,73,157
1630570,2023-24,1610612751.0,112.0,27.0,139.0,0.785,25.0,5.0,30.0,0.169,19.0,15.0,34.0,0.192,23.0,16.0,39.0,0.22,0.0,4.0,4.0,0.023,52.0,10.0,62.0,0.35,31.0,15.0,46.0,0.26,131,46,177,38,139
1630570,2024-25,1610612751.0,96.0,18.0,114.0,0.717,20.0,8.0,28.0,0.176,26.0,14.0,40.0,0.252,14.0,16.0,30.0,0.189,0.0,5.0,5.0,0.031,54.0,9.0,63.0,0.396,34.0,4.0,38.0,0.239,122,37,159,45,114
1630572,2021-22,1610612749.0,33.0,14.0,47.0,0.58,12.0,15.0,27.0,0.333,13.0,15.0,28.0,0.346,2.0,5.0,7.0,0.086,1.0,5.0,6.0,0.074,19.0,5.0,24.0,0.296,14.0,9.0,23.0,0.284,47,34,81,34,47
1630572,2022-23,0.0,80.0,21.0,101.0,1.185,35.0,22.0,57.0,0.63,24.0,31.0,55.0,0.649,4.0,9.0,13.0,0.158,5.0,11.0,16.0,0.166,45.0,21.0,66.0,0.7909999999999999,25.0,11.0,36.0,0.421,109,63,172,71,101
1630572,2023-24,1610612759.0,78.0,17.0,95.0,0.655,21.0,14.0,35.0,0.241,23.0,21.0,44.0,0.303,13.0,12.0,25.0,0.172,0.0,6.0,6.0,0.041,33.0,14.0,47.0,0.324,34.0,4.0,38.0,0.262,101,44,145,50,95
1630572,2024-25,1610612759.0,91.0,27.0,118.0,0.631,29.0,9.0,38.0,0.203,32.0,29.0,61.0,0.326,10.0,22.0,32.0,0.171,2.0,6.0,8.0,0.043,53.0,24.0,77.0,0.412,33.0,7.0,40.0,0.214,125,62,187,69,118
1630573,2021-22,1610612738.0,21.0,3.0,24.0,0.828,4.0,0.0,4.0,0.138,3.0,2.0,5.0,0.172,4.0,3.0,7.0,0.241,0.0,0.0,0.0,0.0,11.0,1.0,12.0,0.414,5.0,1.0,6.0,0.207,24,5,29,5,24
1630573,2022-23,1610612738.0,137.0,20.0,157.0,0.77,39.0,7.0,46.0,0.225,32.0,12.0,44.0,0.216,30.0,15.0,45.0,0.221,0.0,3.0,3.0,0.015,66.0,7.0,73.0,0.358,34.0,6.0,40.0,0.196,169,35,204,47,157
1630573,2023-24,1610612738.0,189.0,33.0,222.0,0.816,55.0,8.0,63.0,0.232,36.0,12.0,48.0,0.176,39.0,21.0,60.0,0.221,2.0,0.0,2.0,0.007,70.0,9.0,79.0,0.29,63.0,7.0,70.0,0.257,227,45,272,50,222
1630573,2024-25,1610612738.0,138.0,28.0,166.0,0.755,21.0,2.0,23.0,0.105,36.0,12.0,48.0,0.218,34.0,22.0,56.0,0.255,3.0,3.0,6.0,0.027,59.0,8.0,67.0,0.305,63.0,11.0,74.0,0.336,177,43,220,54,166
1630574,2024-25,1610612752.0,26.0,6.0,32.0,0.627,13.0,3.0,16.0,0.314,10.0,6.0,16.0,0.314,1.0,2.0,3.0,0.059,1.0,2.0,3.0,0.059,18.0,7.0,25.0,0.49,5.0,2.0,7.0,0.137,37,14,51,19,32
1630577,2022-23,1610612759.0,36.0,4.0,40.0,0.784,6.0,0.0,6.0,0.118,7.0,3.0,10.0,0.196,6.0,2.0,8.0,0.157,0.0,1.0,1.0,0.02,16.0,3.0,19.0,0.373,15.0,3.0,18.0,0.353,43,8,51,11,40
1630577,2023-24,1610612759.0,119.0,21.0,140.0,0.718,27.0,10.0,37.0,0.19,33.0,17.0,50.0,0.256,28.0,15.0,43.0,0.221,2.0,3.0,5.0,0.026,51.0,8.0,59.0,0.303,48.0,8.0,56.0,0.287,154,41,195,55,140
1630577,2024-25,1610612759.0,198.0,35.0,233.0,0.735,34.0,13.0,47.0,0.148,50.0,24.0,74.0,0.233,40.0,26.0,66.0,0.208,3.0,7.0,10.0,0.032,90.0,16.0,106.0,0.334,87.0,11.0,98.0,0.309,251,66,317,84,233
1630578,2021-22,1610612745.0,180.0,34.0,214.0,0.549,72.0,54.0,126.0,0.323,72.0,78.0,150.0,0.385,9.0,14.0,23.0,0.059,2.0,24.0,26.0,0.067,115.0,42.0,157.0,0.403,58.0,26.0,84.0,0.215,254,136,390,176,214
1630578,2022-23,1610612745.0,298.0,73.0,371.0,0.547,114.0,71.0,185.0,0.273,130.0,110.0,240.0,0.354,25.0,30.0,55.0,0.081,8.0,59.0,67.0,0.099,218.0,97.0,315.0,0.465,79.0,44.0,123.0,0.181,436,242,678,307,371
1630578,2023-24,1610612745.0,282.0,53.0,335.0,0.585,113.0,64.0,177.0,0.309,110.0,96.0,206.0,0.36,31.0,29.0,60.0,0.105,2.0,30.0,32.0,0.056,163.0,59.0,222.0,0.387,87.0,27.0,114.0,0.199,394,179,573,238,335
1630578,2024-25,1610612745.0,366.0,91.0,457.0,0.583,167.0,86.0,253.0,0.323,150.0,139.0,289.0,0.369,21.0,28.0,49.0,0.063,8.0,30.0,38.0,0.048,240.0,106.0,346.0,0.441,96.0,40.0,136.0,0.173,524,260,784,327,457
1630579,2021-22,1610612752.0,66.0,16.0,82.0,0.485,44.0,13.0,57.0,0.337,39.0,29.0,68.0,0.402,5.0,6.0,11.0,0.065,3.0,16.0,19.0,0.112,38.0,31.0,69.0,0.408,21.0,11.0,32.0,0.189,108,61,169,87,82
1630579,2022-23,1610612752.0,90.0,39.0,129.0,0.533,49.0,26.0,75.0,0.31,51.0,48.0,99.0,0.409,7.0,12.0,19.0,0.079,2.0,12.0,14.0,0.058,65.0,40.0,105.0,0.434,22.0,21.0,43.0,0.178,143,99,242,113,129
1630579,2023-24,1610612752.0,60.0,19.0,79.0,0.549,25.0,16.0,41.0,0.285,27.0,32.0,59.0,0.41,3.0,7.0,10.0,0.069,1.0,5.0,6.0,0.042,44.0,25.0,69.0,0.479,16.0,8.0,24.0,0.167,88,56,144,65,79
1630579,2024-25,0.0,76.0,23.0,99.0,1.0110000000000001,40.0,18.0,58.0,0.575,46.0,42.0,88.0,0.883,7.0,7.0,14.0,0.157,4.0,6.0,10.0,0.106,53.0,33.0,86.0,0.8260000000000001,26.0,13.0,39.0,0.44099999999999995,126,71,197,98,99
1630581,2021-22,1610612760.0,259.0,47.0,306.0,0.729,78.0,14.0,92.0,0.219,63.0,37.0,100.0,0.238,24.0,29.0,53.0,0.126,0.0,14.0,14.0,0.033,131.0,30.0,161.0,0.383,89.0,25.0,114.0,0.271,322,98,420,114,306
1630581,2022-23,1610612760.0,367.0,64.0,431.0,0.721,83.0,43.0,126.0,0.211,80.0,69.0,149.0,0.249,48.0,31.0,79.0,0.132,4.0,14.0,18.0,0.03,187.0,46.0,233.0,0.39,133.0,27.0,160.0,0.268,451,147,598,167,431
1630581,2023-24,1610612760.0,326.0,55.0,381.0,0.749,75.0,29.0,104.0,0.204,69.0,45.0,114.0,0.224,45.0,34.0,79.0,0.155,3.0,11.0,14.0,0.028,168.0,33.0,201.0,0.395,110.0,15.0,125.0,0.246,398,111,509,128,381
1630581,2024-25,1610612741.0,348.0,62.0,410.0,0.737,98.0,25.0,123.0,0.221,80.0,49.0,129.0,0.232,35.0,50.0,85.0,0.153,4.0,13.0,17.0,0.031,205.0,22.0,227.0,0.408,94.0,27.0,121.0,0.218,432,124,556,146,410
1630583,2021-22,1610612763.0,39.0,11.0,50.0,0.595,19.0,9.0,28.0,0.333,11.0,14.0,25.0,0.298,3.0,5.0,8.0,0.095,2.0,7.0,9.0,0.107,21.0,15.0,36.0,0.429,9.0,3.0,12.0,0.143,52,32,84,34,50
1630583,2022-23,1610612763.0,233.0,44.0,277.0,0.753,57.0,18.0,75.0,0.204,48.0,29.0,77.0,0.209,27.0,21.0,48.0,0.13,2.0,12.0,14.0,0.038,130.0,30.0,160.0,0.435,69.0,16.0,85.0,0.231,283,85,368,91,277
1630583,2023-24,1610612763.0,233.0,38.0,271.0,0.779,61.0,20.0,81.0,0.233,42.0,22.0,64.0,0.184,33.0,18.0,51.0,0.147,2.0,11.0,13.0,0.037,120.0,21.0,141.0,0.405,63.0,12.0,75.0,0.216,277,71,348,77,271
1630583,2024-25,1610612763.0,277.0,47.0,324.0,0.796,59.0,22.0,81.0,0.199,40.0,35.0,75.0,0.184,46.0,34.0,80.0,0.197,0.0,8.0,8.0,0.02,116.0,27.0,143.0,0.351,96.0,7.0,103.0,0.253,317,90,407,83,324
1630590,2022-23,1610612747.0,2.0,1.0,3.0,0.75,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.25,1.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.25,0.0,1.0,1.0,0.25,2,2,4,1,3
1630590,2023-24,1610612763.0,44.0,13.0,57.0,0.864,5.0,2.0,7.0,0.106,1.0,8.0,9.0,0.136,14.0,11.0,25.0,0.379,0.0,0.0,0.0,0.0,10.0,4.0,14.0,0.212,16.0,4.0,20.0,0.303,45,21,66,9,57
1630590,2024-25,1610612763.0,172.0,40.0,212.0,0.835,15.0,12.0,27.0,0.106,19.0,19.0,38.0,0.15,61.0,30.0,91.0,0.358,0.0,4.0,4.0,0.016,42.0,5.0,47.0,0.185,73.0,16.0,89.0,0.35,191,63,254,42,212
1630591,2021-22,1610612753.0,117.0,9.0,126.0,0.746,18.0,7.0,25.0,0.148,25.0,12.0,37.0,0.219,25.0,8.0,33.0,0.195,1.0,5.0,6.0,0.036,61.0,8.0,69.0,0.408,39.0,3.0,42.0,0.249,143,26,169,43,126
1630591,2022-23,1610612753.0,91.0,23.0,114.0,0.708,9.0,14.0,23.0,0.143,15.0,28.0,43.0,0.267,29.0,16.0,45.0,0.28,0.0,4.0,4.0,0.025,29.0,13.0,42.0,0.261,39.0,12.0,51.0,0.317,106,55,161,47,114
1630591,2023-24,1610612753.0,159.0,27.0,186.0,0.816,20.0,11.0,31.0,0.136,22.0,17.0,39.0,0.171,47.0,17.0,64.0,0.281,0.0,3.0,3.0,0.013,56.0,11.0,67.0,0.294,57.0,8.0,65.0,0.285,181,47,228,42,186
1630591,2024-25,1610612753.0,93.0,11.0,104.0,0.743,8.0,5.0,13.0,0.093,23.0,9.0,32.0,0.229,29.0,7.0,36.0,0.257,1.0,3.0,4.0,0.029,52.0,7.0,59.0,0.421,28.0,4.0,32.0,0.229,117,23,140,36,104
1630592,2023-24,1610612751.0,64.0,23.0,87.0,0.744,4.0,9.0,13.0,0.111,10.0,15.0,25.0,0.214,16.0,14.0,30.0,0.256,0.0,5.0,5.0,0.043,22.0,14.0,36.0,0.308,32.0,6.0,38.0,0.325,74,43,117,30,87
1630592,2024-25,1610612751.0,137.0,37.0,174.0,0.647,23.0,12.0,35.0,0.13,52.0,34.0,86.0,0.32,45.0,23.0,68.0,0.253,5.0,4.0,9.0,0.033,62.0,23.0,85.0,0.316,64.0,17.0,81.0,0.301,194,75,269,95,174
1630593,2022-23,1610612742.0,33.0,5.0,38.0,0.809,6.0,0.0,6.0,0.128,5.0,4.0,9.0,0.191,6.0,6.0,12.0,0.255,0.0,0.0,0.0,0.0,15.0,3.0,18.0,0.383,11.0,0.0,11.0,0.234,38,9,47,9,38
1630595,2021-22,1610612765.0,231.0,24.0,255.0,0.731,43.0,16.0,59.0,0.169,61.0,23.0,84.0,0.241,44.0,16.0,60.0,0.172,0.0,10.0,10.0,0.029,109.0,12.0,121.0,0.347,96.0,13.0,109.0,0.312,292,57,349,94,255
1630595,2022-23,1610612765.0,45.0,7.0,52.0,0.703,7.0,1.0,8.0,0.108,16.0,3.0,19.0,0.257,11.0,5.0,16.0,0.216,1.0,2.0,3.0,0.041,32.0,6.0,38.0,0.514,12.0,0.0,12.0,0.162,62,12,74,22,52
1630595,2023-24,1610612765.0,185.0,17.0,202.0,0.792,27.0,3.0,30.0,0.118,41.0,11.0,52.0,0.204,58.0,15.0,73.0,0.286,1.0,0.0,1.0,0.004,67.0,4.0,71.0,0.278,75.0,6.0,81.0,0.318,227,28,255,53,202
1630595,2024-25,1610612765.0,283.0,33.0,316.0,0.747,65.0,14.0,79.0,0.187,80.0,20.0,100.0,0.236,75.0,18.0,93.0,0.22,4.0,3.0,7.0,0.017,135.0,13.0,148.0,0.35,92.0,11.0,103.0,0.243,367,56,423,107,316
1630596,2021-22,1610612739.0,310.0,49.0,359.0,0.632,99.0,37.0,136.0,0.239,104.0,75.0,179.0,0.315,16.0,29.0,45.0,0.079,10.0,20.0,30.0,0.053,228.0,55.0,283.0,0.498,81.0,23.0,104.0,0.183,424,144,568,209,359
1630596,2022-23,1610612739.0,357.0,70.0,427.0,0.601,139.0,57.0,196.0,0.276,156.0,88.0,244.0,0.344,24.0,36.0,60.0,0.085,10.0,29.0,39.0,0.055,265.0,64.0,329.0,0.463,95.0,30.0,125.0,0.176,523,187,710,283,427
1630596,2023-24,1610612739.0,228.0,43.0,271.0,0.597,105.0,38.0,143.0,0.315,108.0,48.0,156.0,0.344,23.0,15.0,38.0,0.084,9.0,18.0,27.0,0.059,164.0,37.0,201.0,0.443,53.0,19.0,72.0,0.159,345,109,454,183,271
1630596,2024-25,1610612739.0,324.0,62.0,386.0,0.59,131.0,47.0,178.0,0.272,156.0,83.0,239.0,0.365,27.0,30.0,57.0,0.087,11.0,18.0,29.0,0.044,274.0,56.0,330.0,0.505,59.0,30.0,89.0,0.136,491,163,654,268,386
1630598,2021-22,1610612760.0,98.0,27.0,125.0,0.702,20.0,18.0,38.0,0.213,28.0,20.0,48.0,0.27,31.0,14.0,45.0,0.253,1.0,4.0,5.0,0.028,42.0,12.0,54.0,0.303,34.0,7.0,41.0,0.23,127,51,178,53,125
1630598,2022-23,1610612760.0,100.0,27.0,127.0,0.605,22.0,23.0,45.0,0.214,40.0,32.0,72.0,0.343,25.0,23.0,48.0,0.229,2.0,9.0,11.0,0.052,64.0,16.0,80.0,0.381,31.0,6.0,37.0,0.176,142,68,210,83,127
1630598,2023-24,1610612760.0,90.0,26.0,116.0,0.627,32.0,20.0,52.0,0.281,34.0,29.0,63.0,0.341,15.0,14.0,29.0,0.157,1.0,5.0,6.0,0.032,52.0,13.0,65.0,0.351,26.0,13.0,39.0,0.211,125,60,185,69,116
1630598,2024-25,1610612760.0,158.0,38.0,196.0,0.664,42.0,22.0,64.0,0.217,53.0,34.0,87.0,0.295,35.0,25.0,60.0,0.203,3.0,9.0,12.0,0.041,78.0,21.0,99.0,0.336,59.0,13.0,72.0,0.244,214,81,295,99,196
1630604,2023-24,1610612740.0,3.0,0.0,3.0,0.6,1.0,0.0,1.0,0.2,2.0,0.0,2.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.6,1.0,0.0,1.0,0.2,5,0,5,2,3
1630604,2024-25,1610612741.0,4.0,0.0,4.0,0.444,1.0,0.0,1.0,0.111,1.0,2.0,3.0,0.333,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.222,1.0,3.0,4.0,0.444,3.0,0.0,3.0,0.333,6,3,9,5,4
1630606,2021-22,0.0,14.0,2.0,16.0,1.611,2.0,2.0,4.0,0.222,4.0,2.0,6.0,0.333,5.0,2.0,7.0,0.678,0.0,1.0,1.0,0.056,6.0,1.0,7.0,0.822,5.0,0.0,5.0,0.278,18,5,23,7,16
1630611,2023-24,1610612744.0,22.0,10.0,32.0,0.696,5.0,4.0,9.0,0.196,6.0,4.0,10.0,0.217,3.0,5.0,8.0,0.174,1.0,3.0,4.0,0.087,10.0,5.0,15.0,0.326,11.0,3.0,14.0,0.304,29,17,46,14,32
